Client,SP Customer Number,Contract Number,Material Code,PCKG,Contract Start Date,Contract End Date,$ ACV,% ACV Subject to Royalty,$ Calc Royalty Base,$ Max Royalty Base,$ Actual Royalty Base,Ending Within 1 Month,Ending Within 2 Months,Ending Within 3 Months,Billed This Quarter,Is First Billing,Late New,Late Renewal
"UCB, INC.",1003851580.0,131960281.0,42638814,pa,02/01/2023,01/31/2024,22497.28,0.14,3149.6192,8000.0,3149.6192,,,True,True,False,,
"UKG, INC.",1003851420.0,136329985.0,42638814,pa,09/01/2022,08/31/2023,104505.81,0.14,14630.813400000001,8000.0,8000.0,,,,False,,,
UL LLC,1003872794.0,135779138.0,42638815,pa,12/01/2022,11/30/2023,174308.93,0.24,41834.1432,30000.0,30000.0,,,,False,,,
"UNIFI MANUFACTURING, INC.",1004879539.0,130722996.0,42638816,pa,07/29/2022,07/28/2023,34870.78,0.14,4881.9092,8000.0,4881.9092,,,,False,,,
UNIFRAX I LLC,1003853895.0,135041528.0,42638814,pa,01/01/2023,12/31/2023,78030.0,0.14,10924.2,8000.0,8000.0,,True,,True,False,,
"UNITED HEALTHCARE SERVICES, INC.",1004607972.0,260548852.0,43060270,pa,01/01/2023,12/31/2023,1292882.0,0.26,336149.32,30000.0,30000.0,,True,,True,False,,
UNIV OF KANSAS,1005516706.0,260103402.0,42638816,pa,09/06/2022,09/05/2023,3500.0,0.14,490.00000000000006,8000.0,490.00000000000006,,,,False,,,
UPMC,1003851080.0,260580779.0,42638814,pa,08/01/2022,07/31/2023,58960.88,0.14,8254.5232,8000.0,8000.0,,,,False,,,
VARSITY BRANDS,1005605286.0,135209482.0,42638814,pa,07/30/2022,07/29/2023,52650.0,0.14,7371.000000000001,8000.0,7371.000000000001,,,,False,,,
VECTRUS,1004908844.0,134085972.0,42638814,pa,12/15/2022,12/14/2023,38250.0,0.14,5355.000000000001,8000.0,5355.000000000001,True,,,False,,,
VENETIAN LAS VEGAS GAMING LLC,1005594815.0,260577174.0,42638814,pa,09/01/2022,08/31/2023,32550.0,0.14,4557.0,8000.0,4557.0,,,,False,,False,True
"VERISIGN, INC.",1004026957.0,134724864.0,42638814,pa,06/04/2022,06/03/2023,62400.0,0.14,8736.0,8000.0,8000.0,,,,False,,,
VERTEX INC,1005450048.0,132648979.0,42638816,pa,12/01/2022,11/30/2023,38937.6,0.14,5451.264,8000.0,5451.264,,,,False,,,
VERTIV CORPORATION,1004896632.0,136167632.0,42638813,pa,03/02/2023,03/01/2024,131560.0,0.1,13156.0,8000.0,8000.0,,,,True,False,,
VONTIER BUSINESS SERVICES LLC,1005508545.0,133242007.0,42638814,pa,09/01/2022,08/31/2023,80038.4,0.14,11205.376,8000.0,8000.0,,,,False,,,
VOYA SERVICES COMPANY,1003851285.0,260195217.0,42638816,pa,10/27/2022,10/26/2023,75000.0,0.14,10500.000000000002,8000.0,8000.0,,,,False,,,
VSE CORP,1005283931.0,132934313.0,42638814,pa,12/01/2022,11/30/2023,39000.0,0.14,5460.000000000001,8000.0,5460.000000000001,,,,False,,,
WELLPATH,1005411214.0,132069711.0,42638814,pa,12/20/2022,12/19/2023,35995.65,0.14,5039.3910000000005,8000.0,5039.3910000000005,True,,,False,,,
"WESCO DISTRIBUTION, INC.",1003851454.0,132378682.0,42638814,pa,12/01/2022,11/30/2023,76000.0,0.14,10640.000000000002,8000.0,8000.0,,,,False,,,
"WEST PHARMACEUTICAL SERVICES, INC.",1003850059.0,131941785.0,42638814,pa,12/01/2022,11/30/2023,96910.0,0.14,13567.400000000001,8000.0,8000.0,,,,False,,,
WESTINGHOUSE ELECTRIC COMPANY,1003851967.0,132874032.0,42638814,pa,10/21/2022,10/20/2023,42540.41,0.14,5955.657400000001,8000.0,5955.657400000001,,,,False,,,
WEX INC.,1004671500.0,260468403.0,42638815,pa,12/01/2022,11/30/2023,183040.0,0.24,43929.6,30000.0,30000.0,,,,False,,,
WORLD FUEL SERVICES CORPORATION,1003958366.0,134627822.0,42638814,pa,05/14/2022,05/13/2023,45864.0,0.14,6420.960000000001,8000.0,6420.960000000001,,,,False,,,
WSP USA INC,1004766145.0,133690026.0,42638814,pa,02/01/2023,01/31/2024,93288.0,0.14,13060.320000000002,8000.0,8000.0,,,True,True,False,,
"ABIOMED, INC.",1004661656.0,133965102.0,41885282,beps,04/01/2022,03/31/2023,32736.79,1.0,32736.79,N/A,32736.79,,,,False,,,
"ADVANCED MICRO DEVICES, INC.",1003853537.0,133373672.0,42055152,beps,08/15/2022,08/14/2023,25736.89,1.0,25736.89,N/A,25736.89,,,,False,,,
AKAMAI TECHNOLOGIES INC,1003854293.0,134662533.0,42140398,beps,05/24/2022,05/23/2023,15600.0,1.0,15600.0,N/A,15600.0,,,,False,,,
ANTALIS RESSOURCES & SERVICES S.A.S,1003852714.0,136829457.0,41922570,beps,06/14/2022,06/13/2023,25671.36,1.0,25671.36,N/A,25671.36,,,,False,,,
ASPEN INSURANCE UK LIMITED,1003874661.0,136856367.0,42575370,beps,07/13/2022,07/12/2023,10908.39,1.0,10908.39,N/A,10908.39,,,,False,,,
"ATS AUTOMATION TOOLING SYSTEMS,",1003853512.0,260596242.0,42148880,beps,12/16/2022,12/15/2023,5000.0,1.0,5000.0,N/A,5000.0,True,,,False,,,
"BENTLEY SYSTEMS, INCORPORATED",1003853515.0,260531185.0,42055152,beps,12/01/2022,11/30/2023,18000.0,1.0,18000.0,N/A,18000.0,,,,False,,,
BLUE YONDER INC,1003992928.0,136701205.0,41885282,beps,05/02/2022,05/01/2023,14930.77,1.0,14930.77,N/A,14930.77,,,,False,,,
BROWN-FORMAN CORPORATION,1004707127.0,134734308.0,41885282,beps,08/01/2022,07/31/2023,34163.42,1.0,34163.42,N/A,34163.42,,,,False,,,
BRUKER CORPORATION,1004331924.0,135889736.0,41885282,beps,09/25/2022,09/24/2023,17846.4,1.0,17846.4,N/A,17846.4,,,,False,,,
CABOT MICRO ELECTRONICS CORP,1003851003.0,134009326.0,42055152,beps,12/17/2022,12/16/2023,19468.8,1.0,19468.8,N/A,19468.8,True,,,False,,,
CALLAWAY GOLF COMPANY,1003850085.0,260590489.0,42055152,beps,12/22/2022,12/21/2023,30416.76,1.0,30416.76,N/A,30416.76,True,,,False,,,
CANPACK SA,1005394629.0,131661715.0,41922570,beps,10/10/2022,10/09/2023,9444.55,1.0,9444.55,N/A,9444.55,,,,False,,,
CARNIVAL CORPORATION,1003850467.0,127265146.0,41885282,beps,04/07/2022,04/06/2023,27986.4,1.0,27986.4,N/A,27986.4,,,,False,,,
CENOVUS ENERGY INC.,1003869635.0,133054046.0,41885282,beps,06/21/2022,06/20/2023,32849.62,1.0,32849.62,N/A,32849.62,,,,False,,,
CF INDUSTRIES INC,1004034968.0,131627426.0,42055152,beps,08/17/2022,08/16/2023,34162.96,1.0,34162.96,N/A,34162.96,,,,False,,,
"COACH, INC.",1003851226.0,133415184.0,41885282,beps,12/01/2022,11/30/2023,25366.03,1.0,25366.03,N/A,25366.03,,,,False,,,
COGNIZANT TECHNOLOGY SOLUTIONS,1003851501.0,126094242.0,41885282,beps,09/02/2022,09/01/2023,40996.33,1.0,40996.33,N/A,40996.33,,,,False,,,
"COINSTAR, LLC",1005027911.0,128164617.0,42055152,beps,09/05/2022,09/04/2023,37123.09,1.0,37123.09,N/A,37123.09,,,,False,,,
CONOCOPHILLIPS COMPANY,1004846104.0,135452017.0,42055152,beps,04/01/2022,03/31/2023,35000.0,1.0,35000.0,N/A,35000.0,,,,False,,,
CORTEVA AGRISCIENCE LLC,1004976002.0,260602295.0,41885282,beps,12/01/2022,11/30/2023,28628.59,1.0,28628.59,N/A,28628.59,,,,False,,,
"COX ENTERPRISES, INC.",1003851433.0,133247698.0,41885282,beps,08/16/2022,08/15/2023,32238.72,1.0,32238.72,N/A,32238.72,,,,False,,,
"DRISCOLLS, INC.",1005012348.0,137034035.0,42055152,beps,07/03/2022,07/02/2023,24297.53,1.0,24297.53,N/A,24297.53,,,,False,,,
"DUPONT SPECIALTY PRODUCTS USA, LLC",1004976003.0,260620680.0,41885282,beps,12/01/2022,11/30/2023,18000.0,1.0,18000.0,N/A,18000.0,,,,False,,,
ECOM AGROTRADE LIMITED,1004770523.0,128883943.0,41922570,beps,03/19/2023,03/18/2024,18375.6,1.0,18375.6,N/A,18375.6,,,,True,False,,
EY GLOBAL SERVICES LTD.,1004121326.0,133655402.0,41885282,beps,11/01/2022,10/31/2023,257293.0,1.0,257293.0,N/A,257293.0,,,,False,,,
"FATCO HOLDINGS, LLC",1003850026.0,260048314.0,42148880,beps,04/25/2022,04/24/2023,6681.96,1.0,6681.96,N/A,6681.96,,,,False,,,
FEDEX CORPORATION,1004912638.0,135865318.0,42055152,beps,01/15/2023,01/14/2024,62657.63,1.0,62657.63,N/A,62657.63,,True,,True,False,,
G4S CORPORATE SERVICES LTD,1004009953.0,129485573.0,41922570,beps,07/25/2022,07/24/2023,20967.96,1.0,20967.96,N/A,20967.96,,,,False,,,
GRIFFITH FOODS,1005243848.0,134631736.0,42055152,beps,07/03/2022,07/02/2023,17547.88,1.0,17547.88,N/A,17547.88,,,,False,,,
"GUESS?, INC.",1003849490.0,136909872.0,41885282,beps,02/01/2023,01/31/2024,18779.25,1.0,18779.25,N/A,18779.25,,,True,True,False,,
HELI-ONE CANADA ULC,1005195693.0,134538156.0,42149481,beps,04/09/2022,04/08/2023,2704.0,1.0,2704.0,N/A,2704.0,,,,False,,,
HELI-ONE CANADA ULC,1005195693.0,134538157.0,42055152,beps,04/09/2022,04/08/2023,21632.0,1.0,21632.0,N/A,21632.0,,,,False,,,
HERBALIFE INTERNATL OF AMERICA,1003851013.0,135802493.0,41885282,beps,10/10/2022,10/09/2023,34295.07,1.0,34295.07,N/A,34295.07,,,,False,,,
HYATT CORPORATION,1003849174.0,135951173.0,41885282,beps,12/15/2022,12/14/2023,36499.59,1.0,36499.59,N/A,36499.59,True,,,False,,,
"ICF CONSULTING GROUP, INC.",1003957661.0,133585598.0,41885282,beps,10/01/2022,09/30/2023,34163.62,1.0,34163.62,N/A,34163.62,,,,False,,,
INCYTE CORPORATION,1004996660.0,135261630.0,42055152,beps,09/18/2022,09/17/2023,27983.01,1.0,27983.01,N/A,27983.01,,,,False,,,
"INTERCONTINENTALEXCHANGE, INC.",1003851649.0,260491471.0,41885282,beps,12/01/2022,11/30/2023,37116.29,1.0,37116.29,N/A,37116.29,,,,False,,,
IWG PLC,1005030619.0,128258758.0,41922570,beps,10/10/2022,10/09/2023,23018.32,1.0,23018.32,N/A,23018.32,,,,False,,,
J.R. SIMPLOT COMPANY,1003849337.0,260654588.0,41885282,beps,12/16/2022,12/15/2023,32516.36,1.0,32516.36,N/A,32516.36,True,,,False,,,
"JOHN WILEY AND SONS, INC.",1004245370.0,127252131.0,41885282,beps,04/30/2022,04/29/2023,44452.29,1.0,44452.29,N/A,44452.29,,,,False,,,
LIONS GATE ENTERTAINMENT INC.,1003853985.0,133964088.0,41885282,beps,11/02/2022,11/01/2023,52510.74,1.0,52510.74,N/A,52510.74,,,,False,,,
LYONDELLBASELL INDUSTRIES HOLDINGS,1004775594.0,133492902.0,41922570,beps,10/12/2022,10/11/2023,23329.47,1.0,23329.47,N/A,23329.47,,,,False,,,
MAGIC LEAP INC,1004903254.0,133228868.0,42055152,beps,03/13/2023,03/12/2024,10400.0,1.0,10400.0,N/A,10400.0,,,,True,False,,
"MARSH & MCLENNAN COMPANIES, INC.",1003851891.0,260547736.0,42055152,beps,11/18/2022,11/17/2023,29380.0,1.0,29380.0,N/A,29380.0,,,,False,,,
"METTLER-TOLEDO INTERNATIONAL, INC.",1003850783.0,133619334.0,41885282,beps,11/05/2022,11/04/2023,36061.58,1.0,36061.58,N/A,36061.58,,,,False,,,
MICROSOFT CORPORATION,1004928412.0,260692131.0,41885282,beps,01/01/2023,12/31/2023,23591.36,1.0,23591.36,N/A,23591.36,,True,,True,False,,
NEWELL BRANDS,1004924588.0,135942089.0,42055152,beps,01/31/2023,01/30/2024,42480.79,1.0,42480.79,N/A,42480.79,,True,,True,False,,
NEWMARKET SERVICES CORPORATION,1003850773.0,133509226.0,41885282,beps,11/26/2022,11/25/2023,25306.38,1.0,25306.38,N/A,25306.38,,,,False,,,
NRG ENERGY INC,1003849601.0,133081841.0,41885282,beps,07/22/2022,07/21/2023,23140.0,1.0,23140.0,N/A,23140.0,,,,False,,,
NXP SEMICONDUCTORS NETHERLANDS B.V,1004331180.0,130130695.0,42575370,beps,12/12/2022,12/11/2023,12238.28,1.0,12238.28,N/A,12238.28,True,,,False,,,
OSHKOSH CORPORATION,1003874748.0,135493602.0,42055152,beps,10/03/2022,10/02/2023,25093.46,1.0,25093.46,N/A,25093.46,,,,False,,,
PTC INC.,1004244958.0,136271052.0,41885282,beps,04/01/2022,03/31/2023,17547.88,1.0,17547.88,N/A,17547.88,,,,False,,,
"ROPER TECHNOLOGIES, INC.",1004244446.0,135277545.0,42055152,beps,08/19/2022,08/18/2023,37866.4,1.0,37866.4,N/A,37866.4,,,,False,,,
SHELL INTERNATIONAL B.V.,1004901779.0,134288326.0,41922570,beps,01/01/2023,12/31/2023,3545.36,1.0,3545.36,N/A,3545.36,,True,,True,False,,
STARBUCKS COFFEE COMPANY,1003850495.0,128413029.0,42055152,beps,10/05/2022,10/04/2023,20030.4,1.0,20030.4,N/A,20030.4,,,,False,,,
TARGET CORPORATION,1003849732.0,133028746.0,42055152,beps,07/10/2022,07/09/2023,17109.19,1.0,17109.19,N/A,17109.19,,,,False,,,
TE CONNECTIVITY CORPORATION,1003853884.0,133975553.0,41885282,beps,02/02/2023,02/01/2024,43694.22,1.0,43694.22,N/A,43694.22,,,True,True,False,,
TELEDYNE TECHNOLOGIES INCORPORATED,1004871505.0,136033591.0,41885282,beps,10/03/2022,10/02/2023,35477.6,1.0,35477.6,N/A,35477.6,,,,False,,,
THE BOLER COMPANY,1003850531.0,133090581.0,41885282,beps,05/10/2022,05/09/2023,32849.63,1.0,32849.63,N/A,32849.63,,,,False,,,
THE WONDERFUL COMPANY LLC,1003853921.0,132692132.0,42148880,beps,12/01/2022,11/30/2023,2298.17,1.0,2298.17,N/A,2298.17,,,,False,,,
THE WONDERFUL COMPANY LLC,1003853921.0,132692133.0,42055152,beps,12/01/2022,11/30/2023,33461.33,1.0,33461.33,N/A,33461.33,,,,False,,,
THERMO FISHER SCIENTIFIC,1003851907.0,135504452.0,41885282,beps,10/11/2022,10/10/2023,20800.0,1.0,20800.0,N/A,20800.0,,,,False,,,
TIFFANY AND COMPANY,1003849193.0,135787631.0,41885282,beps,06/01/2022,05/31/2023,15000.0,1.0,15000.0,N/A,15000.0,,,,False,,,
TITAN CEMENT COMPANY S.A.,1005196384.0,260575411.0,41922570,beps,12/29/2022,12/28/2023,8555.29,1.0,8555.29,N/A,8555.29,True,,,False,,,
TRONOX LLC,1004122837.0,134564425.0,42055152,beps,05/22/2022,05/21/2023,34066.28,1.0,34066.28,N/A,34066.28,,,,False,,,
TULLOW GROUP SERVICES LIMITED,1004834649.0,260580081.0,42575370,beps,01/01/2023,12/31/2023,9471.77,1.0,9471.77,N/A,9471.77,,True,,True,False,,
TUPPERWARE BRANDS CORPORATION,1003850959.0,133420364.0,41885282,beps,04/04/2022,04/03/2023,31024.65,1.0,31024.65,N/A,31024.65,,,,False,,,
"UNITED AIRLINES, INC.",1003851359.0,260540906.0,41885282,beps,12/15/2022,11/30/2023,30764.29,1.0,30764.29,N/A,30764.29,,,,False,,,
UNITY TECHNOLOGIES,1005665746.0,136644109.0,42055152,beps,06/01/2022,05/31/2023,20000.0,1.0,20000.0,N/A,20000.0,,,,False,,,
"VARIAN MEDICAL SYSTEMS, INC.",1003853232.0,136443197.0,41885282,beps,05/13/2022,05/12/2023,17820.0,1.0,17820.0,N/A,17820.0,,,,False,,,
VEBEGO INTERNATIONAL BV,1005039149.0,128439840.0,41922570,beps,11/20/2022,11/19/2023,10575.87,1.0,10575.87,N/A,10575.87,,,,False,,,
VERINT SYSTEMS INC.,1003851668.0,132185058.0,41885282,beps,06/01/2022,05/31/2023,22304.43,1.0,22304.43,N/A,22304.43,,,,False,,,
"VERISK ANALYTICS, INC.",1004974791.0,126902909.0,41885282,beps,01/31/2023,01/30/2024,34796.27,1.0,34796.27,N/A,34796.27,,True,,True,False,,
VERITAS TECHNOLOGIES LLC,1004888324.0,135064643.0,41885282,beps,07/24/2022,07/23/2023,20840.0,1.0,20840.0,N/A,20840.0,,,,False,,,
"VIASAT, INC.",1003850420.0,134374727.0,42055152,beps,03/15/2023,03/14/2024,21091.2,1.0,21091.2,N/A,21091.2,,,,True,False,,
WESTROCK SHARED SERVICES LLC,1003849633.0,132848282.0,41885282,beps,01/01/2023,12/31/2023,26625.0,1.0,26625.0,N/A,26625.0,,True,,True,False,,
"AIG TECHNOLOGIES, INC",1005454311.0,132877439.0,42750160,dac6,06/02/2022,06/01/2023,32448.0,1.0,32448.0,N/A,32448.0,,,,False,,,
AKAMAI TECHNOLOGIES INC,1003854293.0,260867337.0,43152240,dac6,03/01/2023,02/29/2024,60000.0,1.0,60000.0,N/A,60000.0,,,True,True,True,,
ELEKTA AB,1005455542.0,135706015.0,42749974,dac6,11/03/2022,11/02/2023,16735.04,1.0,16735.04,N/A,16735.04,,,,False,,,
ELI LILLY AND COMPANY,1003849205.0,133026626.0,42750160,dac6,07/08/2022,07/07/2023,29203.2,1.0,29203.2,N/A,29203.2,,,,False,,,
ENSCO INTERNATIONAL INCORPORATED,1003849597.0,132928815.0,42750160,dac6,06/16/2022,06/15/2023,2700.0,1.0,2700.0,N/A,2700.0,,,,False,,,
"GILEAD SCIENCES, INC.",1003852191.0,135447330.0,42961161,dac6,09/29/2022,09/28/2023,23175.0,1.0,23175.0,N/A,23175.0,,,,False,,True,False
ISS GROUP HOLDINGS LTD,1005526662.0,135654168.0,42749974,dac6,09/30/2022,09/29/2023,17434.96,1.0,17434.96,N/A,17434.96,,,,False,,,
MUFG SECURITIES EMEA PLC,1005492549.0,136873802.0,42749974,dac6,05/01/2022,04/30/2023,18258.57,1.0,18258.57,N/A,18258.57,,,,False,,,
NBCUNIVERSAL INTERNATIONAL LIMITED,1004070080.0,135887103.0,42749974,dac6,11/02/2022,11/01/2023,14943.47,1.0,14943.47,N/A,14943.47,,,,False,,,
PITNEY BOWES LTD,1005450696.0,260054414.0,42749974,dac6,05/20/2022,05/19/2023,22339.2,1.0,22339.2,N/A,22339.2,,,,False,,,
RELX GROUP PLC,1004010029.0,133222600.0,42749974,dac6,08/17/2022,08/16/2023,9799.38,1.0,9799.38,N/A,9799.38,,,,False,,,
RHI MAGNESITA TRADING BV,1005531781.0,135656533.0,42749974,dac6,10/16/2022,10/15/2023,9700.5,1.0,9700.5,N/A,9700.5,,,,False,,,
RSM NETHERLANDS BELASTINGADVISEURS,1005447243.0,132608321.0,42749974,dac6,05/01/2022,04/30/2023,22068.91,1.0,22068.91,N/A,22068.91,,,,False,,,
