Client,SP Customer Number,Contract Number,Material Code,PCKG,Contract Start Date,Contract End Date,$ ACV,% ACV Subject to Royalty,$ Calc Royalty Base,$ Max Royalty Base,$ Actual Royalty Base,Ending Within 1 Month,Ending Within 2 Months,Ending Within 3 Months,Billed This Quarter,Is First Billing,Late New,Late Renewal
T-MOBILE USA INC,1003850635,134970097,42927363,pa,12/01/2021,11/30/2022,138170.0,0.26,35924.200000000004,30000.0,30000.0,,,,False,,False,True
T-MOBILE USA INC,1003850635,134013901,42638814,pa,12/18/2021,12/17/2022,367105.0,0.14,51394.700000000004,8000.0,8000.0,,,,False,,False,True
TAKEDA PHARMACEUTICALS USA INC,1003850551,135301551,42638816,pa,08/26/2021,08/25/2022,93000.0,0.14,13020.000000000002,8000.0,8000.0,,,,False,,False,True
TALCOTT RESOLUTION LIFE INSURANCE,1005251126,132406668,42638814,pa,04/01/2022,03/31/2023,56881.0,0.14,7963.340000000001,8000.0,7963.340000000001,,,,True,False,,
TD AMERITRADE HOLDING CORPORATION,1003851109,131529486,42638814,pa,09/12/2021,09/11/2022,76794.0,0.14,10751.160000000002,8000.0,8000.0,,,,False,,False,True
TEAM HEALTH,1003850219,132460938,42638814,pa,04/07/2022,04/06/2023,67582.0,0.14,9461.480000000001,8000.0,8000.0,,,,True,False,,
TENNECO INC,1004748926,133479736,42638813,pa,03/12/2021,03/11/2022,82321.0,0.1,8232.1,8000.0,8000.0,,,,False,,True,False
"TESLA, INC",1004616572,135271192,42638814,pa,07/20/2021,07/19/2022,53310.0,0.14,7463.400000000001,8000.0,7463.400000000001,,,,False,,False,True
THE HERSHEY COMPANY,1003869533,131873540,42638814,pa,12/01/2021,11/30/2022,38657.0,0.14,5411.9800000000005,8000.0,5411.9800000000005,,,,False,,False,True
THE HUNTINGTON NATIONAL BANK,1003851445,132874031,42638814,pa,06/01/2022,05/31/2023,88400.0,0.14,12376.000000000002,8000.0,8000.0,,,,True,False,,
THE NORTHERN TRUST COMPANY,1004105754,133782425,42638814,pa,11/23/2021,11/22/2022,58396.0,0.14,8175.4400000000005,8000.0,8000.0,,,,False,,False,True
THERMO FISHER SCIENTIFIC,1003851907,133228951,42638814,pa,08/18/2021,08/17/2022,79040.0,0.14,11065.6,8000.0,8000.0,,,,False,,False,True
"TJX COMPANIES, INC.",1003992076,131222653,42638814,pa,12/01/2021,11/30/2022,88635.0,0.14,12408.900000000001,8000.0,8000.0,,,,False,,False,True
TMS INTL LLC,1003850338,133941719,42638814,pa,12/01/2021,11/30/2022,35360.0,0.14,4950.400000000001,8000.0,4950.400000000001,,,,False,,False,True
TRACTOR SUPPLY CO.,1003850640,134576877,42638814,pa,01/01/2022,12/31/2022,29166.0,0.14,4083.2400000000002,8000.0,4083.2400000000002,,,,False,,,
TRANSCANADA PIPELINES LIMITED,1003849794,135859908,42927363,pa,12/01/2021,11/30/2022,201015.0,0.26,52263.9,30000.0,30000.0,,,,False,,False,True
"TRANSCONTINENTAL, INC.",1004651759,134664695,42638814,pa,06/01/2022,05/31/2023,46800.0,0.14,6552.000000000001,8000.0,6552.000000000001,,,,True,False,,
TRILLIUM FLOW TECHNOLOGIES,1005435547,134388567,42638816,pa,03/19/2022,03/18/2023,31975.0,0.14,4476.5,8000.0,4476.5,,,,False,,,
TSG DEVELOPMENTS INVESTMENTS INC,1004057592,135089311,42638814,pa,06/29/2022,06/28/2023,38110.0,0.14,5335.400000000001,8000.0,5335.400000000001,,,,True,False,,
"UCB, INC.",1003851580,131960281,42638814,pa,02/01/2022,01/31/2023,21632.0,0.14,3028.4800000000005,8000.0,3028.4800000000005,,,,False,,,
"UKG, INC.",1003851420,134041207,42638814,pa,09/01/2021,08/31/2022,64086.0,0.14,8972.04,8000.0,8000.0,,,,False,,False,True
UL LLC,1003872794,135779138,42638815,pa,12/01/2021,11/30/2022,167605.0,0.24,40225.2,30000.0,30000.0,,,,False,,False,True
"UNIFI MANUFACTURING, INC.",1004879539,130722996,42638816,pa,07/29/2021,07/28/2022,33530.0,0.14,4694.200000000001,8000.0,4694.200000000001,,,,False,,False,True
UNIFRAX I LLC,1003853895,135041528,42638814,pa,01/01/2022,12/31/2022,76500.0,0.14,10710.000000000002,8000.0,8000.0,,,,False,,,
"UNITED HEALTHCARE SERVICES, INC.",1004607972,135007763,42927361,pa,01/01/2022,12/31/2022,1187141.0,0.26,308656.66000000003,30000.0,30000.0,,,,False,,,
UPMC,1003851080,135493822,42638814,pa,08/01/2021,07/31/2024,18898.0,0.14,2645.7200000000003,8000.0,2645.7200000000003,,,,False,,False,True
VARSITY BRANDS,1005605286,135209482,42638814,pa,07/30/2021,07/29/2022,50625.0,0.14,7087.500000000001,8000.0,7087.500000000001,,,,False,,False,True
VECTRUS,1004908844,134085972,42638814,pa,12/15/2022,12/14/2023,38250.0,0.14,5355.000000000001,8000.0,5355.000000000001,True,,,False,,False,True
VENETIAN CASINO RESORT LLC,1005594815,135092746,42638814,pa,09/01/2021,08/31/2022,31000.0,0.14,4340.0,8000.0,4340.0,,,,False,,False,True
"VERISIGN, INC.",1004026957,134724864,42638814,pa,06/04/2022,06/03/2023,62400.0,0.14,8736.0,8000.0,8000.0,,,,True,False,,
VERTEX INC,1005450048,132648979,42638816,pa,12/01/2021,11/30/2022,37440.0,0.14,5241.6,8000.0,5241.6,,,,False,,False,True
VERTIV CORPORATION,1004896632,136167632,42638813,pa,03/02/2022,03/01/2023,126500.0,0.1,12650.0,8000.0,8000.0,,,,False,,,
VONTIER BUSINESS SERVICES LLC,1005508545,133242007,42638814,pa,09/01/2021,08/31/2022,76960.0,0.14,10774.400000000001,8000.0,8000.0,,,,False,,False,True
VSE CORP,1005283931,132934313,42638814,pa,12/01/2021,11/30/2022,39000.0,0.14,5460.000000000001,8000.0,5460.000000000001,,,,False,,False,True
WARNER MUSIC GROUP CORP,1003850256,131958776,42638814,pa,02/01/2022,01/31/2023,265500.0,0.14,37170.0,8000.0,8000.0,,,,False,,,
WELLPATH,1005411214,132069711,42638814,pa,12/20/2021,12/19/2022,34611.0,0.14,4845.540000000001,8000.0,4845.540000000001,,,,False,,False,True
"WESCO DISTRIBUTION, INC.",1003851454,132378682,42638814,pa,12/01/2021,11/30/2022,73077.0,0.14,10230.78,8000.0,8000.0,,,,False,,False,True
"WEST PHARMACEUTICAL SERVICES, INC.",1003850059,131941785,42638814,pa,12/01/2021,11/30/2022,90567.0,0.14,12679.380000000001,8000.0,8000.0,,,,False,,False,True
WESTINGHOUSE ELECTRIC COMPANY,1003851967,132874032,42638814,pa,10/21/2021,10/20/2022,40904.0,0.14,5726.56,8000.0,5726.56,,,,False,,False,True
WEX INC.,1004671500,132984332,42638815,pa,12/01/2021,11/30/2022,166400.0,0.24,39936.0,30000.0,30000.0,,,,False,,False,True
WORLD FUEL SERVICES CORPORATION,1003958366,134627822,42638814,pa,05/14/2022,05/13/2023,45864.0,0.14,6420.960000000001,8000.0,6420.960000000001,,,,True,False,,
WSP USA INC,1004766145,133690026,42638814,pa,02/01/2022,01/31/2023,89700.0,0.14,12558.000000000002,8000.0,8000.0,,,,False,,,
WYNDHAM DESTINATIONS INC,1005382318,131493601,42638814,pa,08/30/2021,08/29/2022,64896.0,0.14,9085.44,8000.0,8000.0,,,,False,,False,True
"ABIOMED, INC.",1004661656,133965102,41885282,beps,04/01/2022,03/31/2023,32737.0,1.0,32737.0,N/A,32737.0,,,,True,False,,
"ADP, LLC",1003853796,132253149,41885282,beps,09/07/2021,09/06/2022,34158.0,1.0,34158.0,N/A,34158.0,,,,False,,False,True
"ADVANCED MICRO DEVICES, INC.",1003853537,133373672,42055152,beps,08/15/2021,08/14/2022,24747.0,1.0,24747.0,N/A,24747.0,,,,False,,False,True
AKAMAI TECHNOLOGIES INC,1003854293,134662533,42140398,beps,05/24/2022,05/23/2023,15600.0,1.0,15600.0,N/A,15600.0,,,,True,False,,
ANTALIS RESSOURCES & SERVICES S.A.S,1003852714,136829457,41922570,beps,06/14/2022,06/13/2023,28611.0,1.0,28611.0,N/A,28611.0,,,,True,False,,
"APEX TOOL GROUP, LLC",1004002516,135043808,42055152,beps,06/01/2021,05/31/2022,30934.0,1.0,30934.0,N/A,30934.0,,,,False,,False,True
ASPEN INSURANCE UK LIMITED,1003874661,131223126,42575370,beps,07/01/2021,06/30/2022,11902.0,1.0,11902.0,N/A,11902.0,,,,False,,False,True
"ATS AUTOMATION TOOLING SYSTEMS,",1003853512,136091146,42055152,beps,10/18/2021,10/17/2022,23400.0,1.0,23400.0,N/A,23400.0,,,,False,,False,True
BLUE YONDER INC,1003992928,136701205,41885282,beps,05/02/2022,05/01/2023,14931.0,1.0,14931.0,N/A,14931.0,,,,True,False,,
BROWN-FORMAN CORPORATION,1004707127,134734308,41885282,beps,08/01/2021,07/31/2022,32849.0,1.0,32849.0,N/A,32849.0,,,,False,,False,True
BRUKER CORPORATION,1004331924,135889736,41885282,beps,09/25/2021,09/24/2022,17160.0,1.0,17160.0,N/A,17160.0,,,,False,,False,True
CABOT MICRO ELECTRONICS CORP,1003851003,134009326,42055152,beps,12/17/2021,12/16/2022,18720.0,1.0,18720.0,N/A,18720.0,,,,False,,False,True
CALLAWAY GOLF COMPANY,1003850085,133876916,42055152,beps,12/01/2021,11/30/2022,29247.0,1.0,29247.0,N/A,29247.0,,,,False,,False,True
CANPACK SA,1005394629,131661715,41922570,beps,10/10/2021,10/09/2022,11158.0,1.0,11158.0,N/A,11158.0,,,,False,,False,True
CARNIVAL CORPORATION,1003850467,127265146,41885282,beps,04/07/2022,04/06/2023,27986.0,1.0,27986.0,N/A,27986.0,,,,True,False,,
CEMEX OPERACIONES MEXICO S.A DE CV,1004839863,135493413,41885282,beps,10/01/2021,09/30/2022,12167.0,1.0,12167.0,N/A,12167.0,,,,False,,False,True
CENOVUS ENERGY INC.,1003869635,133054046,41885282,beps,06/21/2022,06/20/2023,32850.0,1.0,32850.0,N/A,32850.0,,,,True,False,,
CF INDUSTRIES INC,1004034968,131627426,42055152,beps,08/17/2021,08/16/2022,32849.0,1.0,32849.0,N/A,32849.0,,,,False,,False,True
CHOCOLADEFABRIKEN LINDT & SPR??NGLI,1005263316,129852740,41922570,beps,10/01/2021,09/30/2022,6154.0,1.0,6154.0,N/A,6154.0,,,,False,,False,True
"COACH, INC.",1003851226,133415184,41885282,beps,12/01/2021,11/30/2022,23444.0,1.0,23444.0,N/A,23444.0,,,,False,,False,True
COGNIZANT TECHNOLOGY SOLUTIONS,1003851501,126094242,41885282,beps,09/02/2021,09/01/2022,39420.0,1.0,39420.0,N/A,39420.0,,,,False,,False,True
"COINSTAR, LLC",1005027911,128164617,42055152,beps,09/05/2021,09/04/2022,32171.0,1.0,32171.0,N/A,32171.0,,,,False,,False,True
CONOCOPHILLIPS COMPANY,1004846104,135452017,42055152,beps,04/01/2022,03/31/2023,35000.0,1.0,35000.0,N/A,35000.0,,,,True,True,,
CORTEVA AGRISCIENCE,1004976002,135001366,41885282,beps,12/01/2021,11/30/2022,26508.0,1.0,26508.0,N/A,26508.0,,,,False,,False,True
"COX ENTERPRISES, INC.",1003851433,133247698,41885282,beps,08/16/2021,08/15/2022,31300.0,1.0,31300.0,N/A,31300.0,,,,False,,False,True
"CREDIT SUISSE AG, SINGAPORE BRANCH",1005518413,134500193,42575370,beps,03/18/2022,03/17/2023,4167.0,1.0,4167.0,N/A,4167.0,,,,False,,,
CREDIT SUISSE INTERNATIONAL,1005418321,134501436,42575370,beps,01/28/2022,01/27/2023,4167.0,1.0,4167.0,N/A,4167.0,,,,False,,,
CREDIT SUISSE SERVICES (USA) LLC,1005522495,135619437,42575370,beps,03/18/2022,03/17/2023,4167.0,1.0,4167.0,N/A,4167.0,,,,False,,,
DIAGEO GREAT BRITAIN LTD,1005556433,135963445,41922570,beps,01/11/2022,01/10/2023,17853.0,1.0,17853.0,N/A,17853.0,,,,False,,,
DIAGEO PLC,1005544767,134371133,41922570,beps,03/12/2022,03/11/2023,17853.0,1.0,17853.0,N/A,17853.0,,,,False,,,
"DRISCOLL??S, INC.",1005012348,127779673,42055152,beps,07/03/2021,07/02/2022,22922.0,1.0,22922.0,N/A,22922.0,,,,False,,False,True
ECOM AGROTRADE LIMITED,1004770523,128883943,41922570,beps,03/19/2022,03/18/2023,18567.0,1.0,18567.0,N/A,18567.0,,,,False,,,
EY GLOBAL SERVICES LTD.,1004121326,133655402,41885282,beps,11/01/2021,10/31/2022,249814.0,1.0,249814.0,N/A,249814.0,,,,False,,False,True
"FATCO HOLDINGS, LLC",1003850026,132881479,41885282,beps,04/25/2021,04/24/2022,11699.0,1.0,11699.0,N/A,11699.0,,,,False,,False,True
"FATCO HOLDINGS, LLC",1003850026,132881480,42148880,beps,04/25/2021,04/24/2022,6187.0,1.0,6187.0,N/A,6187.0,,,,False,,False,True
FEDEX CORPORATION,1004912638,135865318,42055152,beps,01/15/2022,01/14/2023,60248.0,1.0,60248.0,N/A,60248.0,,,,False,,,
"FOOT LOCKER CORPORATE SERVICES, INC",1003853679,131323620,41885282,beps,07/17/2021,07/16/2022,16576.0,1.0,16576.0,N/A,16576.0,,,,False,,False,True
G4S CORPORATE SERVICES LTD,1004009953,129485573,41922570,beps,07/25/2021,07/24/2022,23209.0,1.0,23209.0,N/A,23209.0,,,,False,,False,True
GRIFFITH FOODS,1005243848,134631736,42055152,beps,07/03/2021,07/02/2022,16873.0,1.0,16873.0,N/A,16873.0,,,,False,,False,True
"GUESS?, INC.",1003849490,129260306,41885282,beps,07/09/2021,07/08/2022,16873.0,1.0,16873.0,N/A,16873.0,,,,False,,False,True
HALMA PLC,1004010215,130934241,41922570,beps,02/27/2022,02/26/2023,8046.0,1.0,8046.0,N/A,8046.0,,,,False,,,
"HEARST COMMUNICATIONS, INC.",1004048417,135780321,41885282,beps,11/30/2021,11/29/2022,40923.0,1.0,40923.0,N/A,40923.0,,,,False,,False,True
HELI-ONE CANADA ULC,1005195693,134538157,42055152,beps,04/08/2021,04/08/2022,20800.0,1.0,20800.0,N/A,20800.0,,,,False,,False,True
HELI-ONE CANADA ULC,1005195693,134538156,42149481,beps,04/09/2022,04/08/2023,2704.0,1.0,2704.0,N/A,2704.0,,,,True,False,,
HERBALIFE INTERNATL OF AMERICA,1003851013,135802493,41885282,beps,10/10/2021,10/09/2022,31755.0,1.0,31755.0,N/A,31755.0,,,,False,,False,True
HUSKY OIL OPERATIONS LIMITED,1003869635,133054046,41885282,beps,06/21/2021,06/20/2022,31586.0,1.0,31586.0,N/A,31586.0,,,,False,,False,True
HYATT CORPORATION,1003849174,135951173,41885282,beps,12/14/2021,12/14/2022,35096.0,1.0,35096.0,N/A,35096.0,,,,False,,False,True
"ICF CONSULTING GROUP, INC.",1003957661,133585598,41885282,beps,10/01/2021,09/30/2022,32850.0,1.0,32850.0,N/A,32850.0,,,,False,,False,True
INCYTE CORPORATION,1004996660,135261630,42055152,beps,09/18/2021,09/17/2022,26910.0,1.0,26910.0,N/A,26910.0,,,,False,,False,True
"INTERCONTINENTALEXCHANGE, INC.",1003851649,136027214,41885282,beps,12/01/2021,11/30/2022,35349.0,1.0,35349.0,N/A,35349.0,,,,False,,False,True
IWG PLC,1005030619,128258758,41922570,beps,10/10/2021,10/09/2022,27195.0,1.0,27195.0,N/A,27195.0,,,,False,,False,True
J.R. SIMPLOT COMPANY,1003849337,135910681,41885282,beps,12/16/2021,12/15/2022,30389.0,1.0,30389.0,N/A,30389.0,,,,False,,False,True
"JOHN WILEY AND SONS, INC.",1004245370,127252131,41885282,beps,04/30/2022,04/29/2023,44452.0,1.0,44452.0,N/A,44452.0,,,,True,False,,
"JOHNSON CONTROLS, INC.",1003846250,126865694,41885282,beps,03/01/2022,02/28/2023,57314.0,1.0,57314.0,N/A,57314.0,,,,False,,,
LIONS GATE ENTERTAINMENT INC.,1003853985,133964088,41885282,beps,11/02/2021,11/01/2022,50491.0,1.0,50491.0,N/A,50491.0,,,,False,,False,True
LYONDELLBASELL INDUSTRIES HOLDINGS,1004775594,133492902,41922570,beps,10/12/2021,10/11/2022,27342.0,1.0,27342.0,N/A,27342.0,,,,False,,False,True
MAGIC LEAP INC,1004903254,133228868,42055152,beps,03/13/2022,03/12/2023,10000.0,1.0,10000.0,N/A,10000.0,,,,False,,,
"METTLER-TOLEDO INTERNATIONAL, INC.",1003850783,133619334,41885282,beps,11/05/2021,11/04/2022,34675.0,1.0,34675.0,N/A,34675.0,,,,False,,False,True
MICROSOFT CORPORATION,1004928412,135988154,41885282,beps,01/01/2022,12/31/2022,22048.0,1.0,22048.0,N/A,22048.0,,,,False,,,
NEWELL BRANDS,1004924588,135942089,42055152,beps,01/31/2022,01/30/2023,39661.0,1.0,39661.0,N/A,39661.0,,,,False,,,
NEWMARKET SERVICES CORPORATION,1003850773,133509226,41885282,beps,11/26/2021,11/25/2022,24333.0,1.0,24333.0,N/A,24333.0,,,,False,,False,True
NRG ENERGY INC,1003849601,133081841,41885282,beps,07/22/2021,07/21/2022,24440.0,1.0,24440.0,N/A,24440.0,,,,False,,False,True
NXP SEMICONDUCTORS NETHERLANDS B.V,1004331180,130130695,42575370,beps,12/12/2021,12/11/2022,12637.0,1.0,12637.0,N/A,12637.0,,,,False,,False,True
OSHKOSH CORPORATION,1003874748,135493602,42055152,beps,10/03/2021,10/02/2022,24128.0,1.0,24128.0,N/A,24128.0,,,,False,,False,True
"PHARMACEUTICAL PRODUCT DEVELOPMENT,",1003852555,136026368,42055152,beps,01/27/2022,01/26/2023,40496.0,1.0,40496.0,N/A,40496.0,,,,False,,,
PTC INC.,1004244958,136271052,41885282,beps,04/01/2022,03/31/2023,17548.0,1.0,17548.0,N/A,17548.0,,,,True,False,,
RALPH LAUREN CORPORATION,1003849995,131541755,41885282,beps,10/17/2021,10/16/2022,27040.0,1.0,27040.0,N/A,27040.0,,,,False,,False,True
"ROPER TECHNOLOGIES, INC.",1004244446,135277545,42055152,beps,08/19/2021,08/18/2022,36410.0,1.0,36410.0,N/A,36410.0,,,,False,,False,True
SHELL INTERNATIONAL B.V.,1004901779,134288326,41922570,beps,01/01/2022,12/31/2022,3442.0,1.0,3442.0,N/A,3442.0,,,,False,,,
STARBUCKS COFFEE COMPANY,1003850495,128413029,42055152,beps,10/05/2021,10/04/2022,18720.0,1.0,18720.0,N/A,18720.0,,,,False,,False,True
TARGET CORPORATION,1003849732,133028746,42055152,beps,07/10/2021,07/09/2022,16451.0,1.0,16451.0,N/A,16451.0,,,,False,,False,True
TE CONNECTIVITY CORPORATION,1003853884,133975553,41885282,beps,02/02/2022,02/01/2023,42014.0,1.0,42014.0,N/A,42014.0,,,,False,,,
TELEDYNE TECHNOLOGIES INCORPORATED,1004871505,136033591,41885282,beps,10/03/2021,10/02/2022,32850.0,1.0,32850.0,N/A,32850.0,,,,False,,False,True
THE BOLER COMPANY,1003850531,133090581,41885282,beps,05/10/2022,05/09/2023,32850.0,1.0,32850.0,N/A,32850.0,,,,True,False,,
THE WONDERFUL COMPANY LLC,1003853921,132692133,42055152,beps,12/01/2021,11/30/2022,30925.0,1.0,30925.0,N/A,30925.0,,,,False,,False,True
THE WONDERFUL COMPANY LLC,1003853921,132692132,42148880,beps,12/01/2021,11/30/2022,2124.0,1.0,2124.0,N/A,2124.0,,,,False,,False,True
THERMO FISHER SCIENTIFIC,1003851907,135504452,41885282,beps,10/11/2021,10/10/2022,20000.0,1.0,20000.0,N/A,20000.0,,,,False,,False,True
TIFFANY AND COMPANY,1003849193,135787631,41885282,beps,06/01/2022,05/31/2023,15000.0,1.0,15000.0,N/A,15000.0,,,,True,False,,
TITAN CEMENT COMPANY S.A.,1005196384,128644729,41922570,beps,12/29/2021,12/28/2022,8993.0,1.0,8993.0,N/A,8993.0,,,,False,,False,True
TRONOX LLC,1004122837,134564425,42055152,beps,05/22/2022,05/21/2023,34066.0,1.0,34066.0,N/A,34066.0,,,,True,False,,
TULLOW GROUP SERVICES LIMITED,1004834649,131638875,42575370,beps,10/01/2021,09/30/2022,10414.0,1.0,10414.0,N/A,10414.0,,,,False,,False,True
TUPPERWARE BRANDS CORPORATION,1003850959,133420364,41885282,beps,04/04/2022,04/03/2023,31025.0,1.0,31025.0,N/A,31025.0,,,,True,False,,
UNITY TECHNOLOGIES,1005665746,136644109,42055152,beps,06/01/2022,05/31/2023,20000.0,1.0,20000.0,N/A,20000.0,,,,True,True,,
"VARIAN MEDICAL SYSTEMS, INC.",1003853232,136443197,41885282,beps,05/13/2022,05/12/2023,17820.0,1.0,17820.0,N/A,17820.0,,,,True,False,,
VEBEGO INTERNATIONAL BV,1005039149,128439840,41922570,beps,11/20/2021,11/19/2022,11068.0,1.0,11068.0,N/A,11068.0,,,,False,,False,True
VERINT SYSTEMS INC.,1003851668,132185058,41885282,beps,06/01/2022,05/31/2023,22304.0,1.0,22304.0,N/A,22304.0,,,,True,False,,
"VERISK ANALYTICS, INC.",1004974791,126902909,41885282,beps,01/31/2022,01/30/2023,33458.0,1.0,33458.0,N/A,33458.0,,,,False,,,
VERITAS TECHNOLOGIES LLC,1004888324,135064643,41885282,beps,07/24/2021,07/23/2022,14331.0,1.0,14331.0,N/A,14331.0,,,,False,,False,True
"VIASAT, INC.",1003850420,134374727,42055152,beps,03/15/2022,03/14/2023,20280.0,1.0,20280.0,N/A,20280.0,,,,False,,,
WESTROCK SHARED SERVICES LLC,1003849633,132848282,41885282,beps,01/01/2022,12/31/2022,26625.0,1.0,26625.0,N/A,26625.0,,,,False,,,
"AIG TECHNOLOGIES, INC",1005454311,132877439,42750160,dac6,06/02/2022,06/01/2023,32448.0,1.0,32448.0,N/A,32448.0,,,,True,False,,
CANPACK SA,1005542424,133778448,42749974,dac6,11/20/2021,11/19/2022,19924.0,1.0,19924.0,N/A,19924.0,,,,False,,False,True
CORNERSTONE ONDEMAND INC,1005547542,133967038,42749974,dac6,12/11/2021,12/10/2022,19968.0,1.0,19968.0,N/A,19968.0,,,,False,,False,True
ELEKTA AB,1005455542,135706015,42749974,dac6,11/03/2021,11/02/2022,19312.0,1.0,19312.0,N/A,19312.0,,,,False,,False,True
ELI LILLY AND COMPANY,1003849205,133026626,42750160,dac6,07/08/2021,07/07/2022,28080.0,1.0,28080.0,N/A,28080.0,,,,False,,False,True
ENSCO INTERNATIONAL INCORPORATED,1003849597,132928815,42750160,dac6,06/16/2022,06/15/2023,2700.0,1.0,2700.0,N/A,2700.0,,,,True,False,,
ISS GROUP HOLDINGS LTD,1005526662,135654168,42749974,dac6,09/30/2021,09/29/2022,21458.0,1.0,21458.0,N/A,21458.0,,,,False,,False,True
MUFG SECURITIES EMEA PLC,1005492549,136873802,42749974,dac6,05/01/2022,04/30/2023,20085.0,1.0,20085.0,N/A,20085.0,,,,True,False,,
NBCUNIVERSAL INTERNATIONAL LIMITED,1004070080,135887103,42749974,dac6,11/02/2021,11/01/2022,17166.0,1.0,17166.0,N/A,17166.0,,,,False,,False,True
NCR CORPORATION,1003850327,133042172,42750160,dac6,07/28/2022,07/27/2023,2700.0,1.0,2700.0,N/A,2700.0,,,,False,,False,True
PEARL GROUP SERVICES LTD,1004010014,134122894,42749974,dac6,01/25/2022,01/24/2023,17309.0,1.0,17309.0,N/A,17309.0,,,,False,,,
PITNEY BOWES LTD,1005450696,132688759,42749974,dac6,05/20/2021,05/19/2022,21480.0,1.0,21480.0,N/A,21480.0,,,,False,,False,True
RELX GROUP PLC,1004010029,133222600,42749974,dac6,08/17/2021,08/16/2022,10729.0,1.0,10729.0,N/A,10729.0,,,,False,,False,True
RHI MAGNESITA TRADING BV,1005531781,135656533,42749974,dac6,10/16/2021,10/15/2022,11826.0,1.0,11826.0,N/A,11826.0,,,,False,,False,True
RSM NETHERLANDS BELASTINGADVISEURS,1005447243,132608321,42749974,dac6,05/01/2022,04/30/2023,24814.0,1.0,24814.0,N/A,24814.0,,,,True,False,,
