Client,SP Customer Number,Contract Number,Material Code,PCKG,Contract Start Date,Contract End Date,$ ACV,% ACV Subject to Royalty,$ Calc Royalty Base,$ Max Royalty Base,$ Actual Royalty Base,Ending Within 1 Month,Ending Within 2 Months,Ending Within 3 Months,Billed This Quarter,Is First Billing,Late New,Late Renewal
"TESLA, INC",1004616572,135271192,42638814,pa,07/20/2021,07/19/2022,53310.0,0.14,7463.400000000001,8000.0,7463.400000000001,,,,False,,,
TEST ACCOUNT TEST ACCOUNT,1005312152,136177829,42638813,pa,03/05/2022,03/04/2023,0.0,0.1,0.0,8000.0,0.0,,,,False,,,
THE HERSHEY COMPANY,1003869533,131873540,42638814,pa,12/01/2021,11/30/2022,38656.8,0.14,5411.952000000001,8000.0,5411.952000000001,,,,False,,,
THE HUNTINGTON NATIONAL BANK,1003851445,132874031,42638814,pa,06/01/2021,05/31/2022,85000.0,0.14,11900.000000000002,8000.0,8000.0,,,,False,,,
THE NORTHERN TRUST COMPANY,1004105754,133782425,42638814,pa,11/23/2021,11/22/2022,58396.0,0.14,8175.4400000000005,8000.0,8000.0,,,,False,,,
THERMO FISHER SCIENTIFIC,1003851907,133228951,42638814,pa,08/18/2021,08/17/2022,79040.0,0.14,11065.6,8000.0,8000.0,,,,False,,,
"TJX COMPANIES, INC.",1003992076,131222653,42638814,pa,12/01/2021,11/30/2022,88634.52,0.14,12408.832800000002,8000.0,8000.0,,,,False,,,
TMS INTL LLC,1003850338,133941719,42638814,pa,12/01/2021,11/30/2022,35360.0,0.14,4950.400000000001,8000.0,4950.400000000001,,,,False,,,
TRACTOR SUPPLY CO.,1003850640,134576877,42638814,pa,01/01/2022,12/31/2022,29166.0,0.14,4083.2400000000002,8000.0,4083.2400000000002,,,,True,True,,
TRANSCANADA PIPELINES LIMITED,1003849794,135859908,42927363,pa,12/01/2021,11/30/2022,201015.36,0.26,52263.9936,30000.0,30000.0,,,,False,,,
"TRANSCONTINENTAL, INC.",1004651759,134664695,42638814,pa,06/01/2021,05/31/2022,45000.0,0.14,6300.000000000001,8000.0,6300.000000000001,,,,False,,,
TRILLIUM FLOW TECHNOLOGIES,1005435547,134388567,42638816,pa,03/19/2022,03/18/2023,31975.0,0.14,4476.5,8000.0,4476.5,,,,True,False,,
TSG DEVELOPMENTS INVESTMENTS INC,1004057592,135089311,42638814,pa,06/29/2021,06/28/2022,37000.0,0.14,5180.000000000001,8000.0,5180.000000000001,,,,False,,,
"UCB, INC.",1003851580,131960281,42638814,pa,02/01/2022,01/31/2023,21632.0,0.14,3028.4800000000005,8000.0,3028.4800000000005,,,,True,False,,
"UKG, INC.",1003851420,134041207,42638814,pa,09/01/2021,08/31/2022,64086.36,0.14,8972.090400000001,8000.0,8000.0,,,,False,,,
UL LLC,1003872794,135779138,42638815,pa,12/01/2021,11/30/2022,167604.74,0.24,40225.137599999995,30000.0,30000.0,,,,False,,,
"UNIFI MANUFACTURING, INC.",1004879539,130722996,42638816,pa,07/29/2021,07/28/2022,33529.6,0.14,4694.144,8000.0,4694.144,,,,False,,,
UNIFRAX I LLC,1003853895,135041528,42638814,pa,01/01/2022,12/31/2022,76500.0,0.14,10710.000000000002,8000.0,8000.0,,,,True,False,,
"UNITED HEALTHCARE SERVICES, INC.",1004607972,135007763,42927361,pa,01/01/2022,12/31/2022,1187141.28,0.26,308656.7328,30000.0,30000.0,,,,True,True,,
"UNITED HEALTHCARE SERVICES, INC.",1004607972,135775269,42927361,pa,12/01/2021,11/30/2022,0.0,0.26,0.0,30000.0,0.0,,,,False,,,
UPMC,1003851080,135493822,42638814,pa,08/01/2021,07/31/2024,18897.72,0.14,2645.6808000000005,8000.0,2645.6808000000005,,,,False,,,
VARSITY BRANDS,1005605286,135209482,42638814,pa,07/30/2021,07/29/2022,50625.0,0.14,7087.500000000001,8000.0,7087.500000000001,,,,False,,,
VECTRUS,1004908844,134085972,42638814,pa,01/01/2022,12/31/2022,0.0,0.14,0.0,8000.0,0.0,,,,False,,,
VENETIAN CASINO RESORT LLC,1005594815,135092746,42638814,pa,09/01/2021,08/31/2022,31000.0,0.14,4340.0,8000.0,4340.0,,,,False,,,
"VERISIGN, INC.",1004026957,134724864,42638814,pa,06/04/2021,06/03/2022,60000.0,0.14,8400.0,8000.0,8000.0,,,,False,,,
VERTEX INC,1005450048,132648979,42638816,pa,12/01/2021,11/30/2022,37440.0,0.14,5241.6,8000.0,5241.6,,,,False,,,
VERTIV CORPORATION,1004896632,136167632,42638813,pa,03/02/2022,03/01/2023,126500.0,0.1,12650.0,8000.0,8000.0,,,,True,True,,
VONTIER BUSINESS SERVICES LLC,1005508545,133242007,42638814,pa,09/01/2021,08/31/2022,76960.0,0.14,10774.400000000001,8000.0,8000.0,,,,False,,,
VSE CORP,1005283931,132934313,42638814,pa,12/01/2021,11/30/2022,39000.0,0.14,5460.000000000001,8000.0,5460.000000000001,,,,False,,,
WARNER MUSIC GROUP CORP,1003850256,131958776,42638814,pa,02/01/2022,01/31/2023,265500.0,0.14,37170.0,8000.0,8000.0,,,,True,False,,
WELLPATH,1005411214,132069711,42638814,pa,12/20/2021,12/19/2022,34611.2,0.14,4845.568,8000.0,4845.568,,,,False,,,
"WESCO DISTRIBUTION, INC.",1003851454,132378682,42638814,pa,12/01/2021,11/30/2022,73077.0,0.14,10230.78,8000.0,8000.0,,,,False,,,
"WEST PHARMACEUTICAL SERVICES, INC.",1003850059,131941785,42638814,pa,12/01/2021,11/30/2022,90567.36,0.14,12679.430400000001,8000.0,8000.0,,,,False,,,
WESTINGHOUSE ELECTRIC COMPANY,1003851967,132874032,42638814,pa,10/21/2021,10/20/2022,40904.24,0.14,5726.5936,8000.0,5726.5936,,,,False,,,
WEX INC.,1004671500,132984332,42638815,pa,12/01/2021,11/30/2022,166400.0,0.24,39936.0,30000.0,30000.0,,,,False,,,
WORLD FUEL SERVICES CORPORATION,1003958366,134627822,42638814,pa,05/14/2021,05/13/2022,44100.0,0.14,6174.000000000001,8000.0,6174.000000000001,,,,False,,,
WORLEY GROUP INC,1003872806,131441051,42638816,pa,08/08/2021,08/07/2022,0.0,0.14,0.0,8000.0,0.0,,,,False,,,
WSP USA INC,1004766145,133690026,42638814,pa,02/01/2022,01/31/2023,89700.0,0.14,12558.000000000002,8000.0,8000.0,,,,True,False,,
WYNDHAM DESTINATIONS INC,1005382318,131493601,42638814,pa,08/30/2021,08/29/2022,64896.0,0.14,9085.44,8000.0,8000.0,,,,False,,,
"ABIOMED, INC.",1004661656,133965102,41885282,beps,04/01/2021,03/31/2022,30825.6,1.0,30825.6,N/A,30825.6,,,,False,,,
"ADP, LLC",1003853796,132253149,41885282,beps,09/07/2021,09/06/2022,34157.76,1.0,34157.76,N/A,34157.76,,,,False,,,
"ADVANCED MICRO DEVICES, INC.",1003853537,133373672,42055152,beps,08/15/2021,08/14/2022,24747.01,1.0,24747.01,N/A,24747.01,,,,False,,,
AKAMAI TECHNOLOGIES INC,1003854293,134662533,42140398,beps,05/24/2021,05/23/2022,15000.0,1.0,15000.0,N/A,15000.0,,,,False,,,
ANTALIS RESSOURCES & SERVICES S.A.S,1003852714,135004979,41922570,beps,06/14/2021,06/13/2022,28286.2,1.0,28286.2,N/A,28286.2,,,,False,,,
"APEX TOOL GROUP, LLC",1004002516,135043808,42055152,beps,06/01/2021,05/31/2022,30933.76,1.0,30933.76,N/A,30933.76,,,,False,,,
ASPEN INSURANCE UK LIMITED,1003874661,131223126,42575370,beps,07/01/2021,06/30/2022,11969.94,1.0,11969.94,N/A,11969.94,,,,False,,,
"ATS AUTOMATION TOOLING SYSTEMS,",1003853512,136091146,42055152,beps,10/18/2021,10/17/2022,23400.0,1.0,23400.0,N/A,23400.0,,,,False,,True,False
BLUE YONDER INC,1003992928,130801485,41885282,beps,05/02/2021,05/01/2022,14356.51,1.0,14356.51,N/A,14356.51,,,,False,,,
BROWN-FORMAN CORPORATION,1004707127,134734308,41885282,beps,08/01/2021,07/31/2022,32849.44,1.0,32849.44,N/A,32849.44,,,,False,,,
BRUKER CORPORATION,1004331924,135889736,41885282,beps,09/25/2021,09/24/2022,17160.0,1.0,17160.0,N/A,17160.0,,,,False,,,
CABOT MICRO ELECTRONICS CORP,1003851003,134009326,42055152,beps,12/17/2021,12/16/2022,18720.0,1.0,18720.0,N/A,18720.0,,,,False,,,
CALLAWAY GOLF COMPANY,1003850085,133876916,42055152,beps,12/01/2021,11/30/2022,29246.88,1.0,29246.88,N/A,29246.88,,,,False,,,
CANPACK SA,1005394629,131661715,41922570,beps,10/10/2021,10/09/2022,11006.36,1.0,11006.36,N/A,11006.36,,,,False,,,
CARNIVAL CORPORATION,1003850467,127265146,41885282,beps,04/07/2021,04/06/2022,26910.0,1.0,26910.0,N/A,26910.0,,,,False,,,
CEMEX OPERACIONES MEXICO S.A DE CV,1004839863,135493413,41885282,beps,10/01/2021,09/30/2022,12166.53,1.0,12166.53,N/A,12166.53,,,,False,,,
CF INDUSTRIES INC,1004034968,131627426,42055152,beps,08/17/2021,08/16/2022,32849.0,1.0,32849.0,N/A,32849.0,,,,False,,,
CHOCOLADEFABRIKEN LINDT & SPRÃNGLI,1005263316,129852740,41922570,beps,10/01/2021,09/30/2022,6025.95,1.0,6025.95,N/A,6025.95,,,,False,,,
"CIGNA CORPORATE SERVICES, LLC",1004871142,132242846,41885282,beps,02/20/2022,02/19/2023,0.0,1.0,0.0,N/A,0.0,,,,False,,,
"COACH, INC.",1003851226,133415184,41885282,beps,12/01/2021,11/30/2022,23443.65,1.0,23443.65,N/A,23443.65,,,,False,,,
COGNIZANT TECHNOLOGY SOLUTIONS,1003851501,126094242,41885282,beps,09/02/2021,09/01/2022,39419.55,1.0,39419.55,N/A,39419.55,,,,False,,,
"COINSTAR, LLC",1005027911,128164617,42055152,beps,09/05/2021,09/04/2022,32171.11,1.0,32171.11,N/A,32171.11,,,,False,,,
CORTEVA AGRISCIENCE,1004976002,135001366,41885282,beps,12/01/2021,11/30/2022,26507.95,1.0,26507.95,N/A,26507.95,,,,False,,,
"COX ENTERPRISES, INC.",1003851433,133247698,41885282,beps,08/16/2021,08/15/2022,31299.73,1.0,31299.73,N/A,31299.73,,,,False,,,
"CREDIT SUISSE AG, SINGAPORE BRANCH",1005518413,134500193,42575370,beps,03/18/2022,03/17/2023,4166.67,1.0,4166.67,N/A,4166.67,,,,True,False,,
CREDIT SUISSE INTERNATIONAL,1005418321,134501436,42575370,beps,01/28/2022,01/27/2023,4166.67,1.0,4166.67,N/A,4166.67,,,,True,False,,
CREDIT SUISSE SERVICES (USA) LLC,1005522495,135619437,42575370,beps,03/18/2022,03/17/2023,4166.67,1.0,4166.67,N/A,4166.67,,,,True,False,,
DIAGEO GREAT BRITAIN LTD,1005556433,135963445,41922570,beps,01/11/2022,01/10/2023,17617.32,1.0,17617.32,N/A,17617.32,,,,True,False,,
DIAGEO PLC,1005544767,134371133,41922570,beps,03/12/2022,03/11/2023,17645.87,1.0,17645.87,N/A,17645.87,,,,True,False,,
"DRISCOLLâS, INC.",1005012348,127779673,42055152,beps,07/03/2021,07/02/2022,22922.2,1.0,22922.2,N/A,22922.2,,,,False,,,
"DUPONT SPECIALTY PRODUCTS USA, LLC",1004976003,135964854,41885282,beps,12/01/2021,11/30/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
ECOM AGROTRADE LIMITED,1004770523,128883943,41922570,beps,03/19/2022,03/18/2023,18384.56,1.0,18384.56,N/A,18384.56,,,,True,False,,
EY GLOBAL SERVICES LTD.,1004121326,133655402,41885282,beps,11/01/2021,10/31/2022,249814.0,1.0,249814.0,N/A,249814.0,,,,False,,,
"FATCO HOLDINGS, LLC",1003850026,132881479,41885282,beps,04/25/2021,04/24/2022,11699.0,1.0,11699.0,N/A,11699.0,,,,False,,,
"FATCO HOLDINGS, LLC",1003850026,132881480,42148880,beps,04/25/2021,04/24/2022,6187.0,1.0,6187.0,N/A,6187.0,,,,False,,,
FEDEX CORPORATION,1004912638,135865318,42055152,beps,01/15/2022,01/14/2023,60247.72,1.0,60247.72,N/A,60247.72,,,,True,False,,
"FOOT LOCKER CORPORATE SERVICES, INC",1003853679,131323620,41885282,beps,07/17/2021,07/16/2022,16575.52,1.0,16575.52,N/A,16575.52,,,,False,,,
G4S CORPORATE SERVICES LTD,1004009953,129485573,41922570,beps,07/25/2021,07/24/2022,23072.93,1.0,23072.93,N/A,23072.93,,,,False,,,
GRIFFITH FOODS,1005243848,134631736,42055152,beps,07/03/2021,07/02/2022,16872.96,1.0,16872.96,N/A,16872.96,,,,False,,,
"GUESS?, INC.",1003849490,129260306,41885282,beps,07/09/2021,07/08/2022,16872.96,1.0,16872.96,N/A,16872.96,,,,False,,,
HALMA PLC,1004010215,130934241,41922570,beps,02/27/2022,02/26/2023,7931.05,1.0,7931.05,N/A,7931.05,,,,True,False,,
"HEARST COMMUNICATIONS, INC.",1004048417,135780321,41885282,beps,11/30/2021,11/29/2022,40922.56,1.0,40922.56,N/A,40922.56,,,,False,,,
HELI-ONE CANADA ULC,1005195693,134538156,42149481,beps,04/08/2021,04/08/2022,2600.0,1.0,2600.0,N/A,2600.0,,,,False,,,
HELI-ONE CANADA ULC,1005195693,134538157,42055152,beps,04/08/2021,04/08/2022,20800.0,1.0,20800.0,N/A,20800.0,,,,False,,,
HERBALIFE INTERNATL OF AMERICA,1003851013,135802493,41885282,beps,10/10/2021,10/09/2022,31754.69,1.0,31754.69,N/A,31754.69,,,,False,,,
HUSKY OIL OPERATIONS LIMITED,1003869635,133054046,41885282,beps,06/21/2021,06/20/2022,31586.17,1.0,31586.17,N/A,31586.17,,,,False,,,
HYATT CORPORATION,1003849174,135951173,41885282,beps,12/14/2021,12/14/2022,35095.76,1.0,35095.76,N/A,35095.76,,,,False,,True,False
"ICF CONSULTING GROUP, INC.",1003957661,133585598,41885282,beps,10/01/2021,09/30/2022,32849.63,1.0,32849.63,N/A,32849.63,,,,False,,,
INCYTE CORPORATION,1004996660,135261630,42055152,beps,09/18/2021,09/17/2022,26909.74,1.0,26909.74,N/A,26909.74,,,,False,,,
INSOURCE INTERNAL ACCOUNT,1003855465,135676268,41885282,beps,11/12/2021,11/11/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
"INTERCONTINENTALEXCHANGE, INC.",1003851649,136027214,41885282,beps,12/01/2021,11/30/2022,35348.85,1.0,35348.85,N/A,35348.85,,,,False,,True,False
IWG PLC,1005030619,128258758,41922570,beps,10/10/2021,10/09/2022,26824.76,1.0,26824.76,N/A,26824.76,,,,False,,,
J.R. SIMPLOT COMPANY,1003849337,135910681,41885282,beps,12/16/2021,12/15/2022,30389.12,1.0,30389.12,N/A,30389.12,,,,False,,,
"JOHN WILEY AND SONS, INC.",1004245370,127252131,41885282,beps,04/30/2021,04/29/2022,42742.59,1.0,42742.59,N/A,42742.59,,,,False,,,
"JOHNSON CONTROLS, INC.",1003846250,126865694,41885282,beps,03/01/2022,02/28/2023,57314.18,1.0,57314.18,N/A,57314.18,,,,True,False,,
"LIFE FITNESS, LLC",1005302448,132367784,42055152,beps,04/01/2021,03/31/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
LIONS GATE ENTERTAINMENT INC.,1003853985,133964088,41885282,beps,11/02/2021,11/01/2022,50491.1,1.0,50491.1,N/A,50491.1,,,,False,,,
LYONDELLBASELL INDUSTRIES HOLDINGS,1004775594,133492902,41922570,beps,10/12/2021,10/11/2022,26758.86,1.0,26758.86,N/A,26758.86,,,,False,,,
MAGIC LEAP INC,1004903254,133228868,42055152,beps,03/13/2022,03/12/2023,10000.0,1.0,10000.0,N/A,10000.0,,,,True,False,,
"METTLER-TOLEDO INTERNATIONAL, INC.",1003850783,133619334,41885282,beps,11/05/2021,11/04/2022,34674.6,1.0,34674.6,N/A,34674.6,,,,False,,,
MICROSOFT CORPORATION,1004928412,135988154,41885282,beps,01/01/2022,12/31/2022,22048.0,1.0,22048.0,N/A,22048.0,,,,True,False,,
NEWELL BRANDS,1004924588,135942089,42055152,beps,01/31/2022,01/30/2023,39660.9,1.0,39660.9,N/A,39660.9,,,,True,False,,
NEWMARKET SERVICES CORPORATION,1003850773,133509226,41885282,beps,11/26/2021,11/25/2022,24333.06,1.0,24333.06,N/A,24333.06,,,,False,,,
NRG ENERGY INC,1003849601,133081841,41885282,beps,07/22/2021,07/21/2022,24440.0,1.0,24440.0,N/A,24440.0,,,,False,,,
NXP SEMICONDUCTORS NETHERLANDS B.V,1004331180,130130695,42575370,beps,12/12/2021,12/11/2022,12110.15,1.0,12110.15,N/A,12110.15,,,,False,,,
OSHKOSH CORPORATION,1003874748,135493602,42055152,beps,10/03/2021,10/02/2022,24128.33,1.0,24128.33,N/A,24128.33,,,,False,,,
"PHARMACEUTICAL PRODUCT DEVELOPMENT,",1003852555,136026368,42055152,beps,01/27/2022,01/26/2023,40495.52,1.0,40495.52,N/A,40495.52,,,,True,True,,
PTC INC.,1004244958,134471644,41885282,beps,04/01/2021,03/31/2022,16872.96,1.0,16872.96,N/A,16872.96,,,,False,,,
RALPH LAUREN CORPORATION,1003849995,131541755,41885282,beps,10/17/2021,10/16/2022,27040.0,1.0,27040.0,N/A,27040.0,,,,False,,,
"ROPER TECHNOLOGIES, INC.",1004244446,135277545,42055152,beps,08/19/2021,08/18/2022,36410.0,1.0,36410.0,N/A,36410.0,,,,False,,,
SHELL INTERNATIONAL B.V.,1004901779,134288326,41922570,beps,01/01/2022,12/31/2022,3442.1,1.0,3442.1,N/A,3442.1,,,,True,False,,
STARBUCKS COFFEE COMPANY,1003850495,128413029,42055152,beps,10/05/2021,10/04/2022,18720.0,1.0,18720.0,N/A,18720.0,,,,False,,,
TARGET CORPORATION,1003849732,133028746,42055152,beps,07/10/2021,07/09/2022,16451.14,1.0,16451.14,N/A,16451.14,,,,False,,,
TE CONNECTIVITY CORPORATION,1003853884,133975553,41885282,beps,02/02/2022,02/01/2023,42013.67,1.0,42013.67,N/A,42013.67,,,,True,False,,
TELEDYNE TECHNOLOGIES INCORPORATED,1004871505,136033591,41885282,beps,10/03/2021,10/02/2022,32849.63,1.0,32849.63,N/A,32849.63,,,,False,,True,False
THE BOLER COMPANY,1003850531,133090581,41885282,beps,05/10/2021,05/09/2022,31586.18,1.0,31586.18,N/A,31586.18,,,,False,,,
THE WONDERFUL COMPANY LLC,1003853921,132692133,42055152,beps,12/01/2021,11/30/2022,30925.44,1.0,30925.44,N/A,30925.44,,,,False,,,
THE WONDERFUL COMPANY LLC,1003853921,132692132,42148880,beps,12/01/2021,11/30/2022,2124.0,1.0,2124.0,N/A,2124.0,,,,False,,,
THERMO FISHER SCIENTIFIC,1003851907,135504452,41885282,beps,10/11/2021,10/10/2022,20000.0,1.0,20000.0,N/A,20000.0,,,,False,,,
TIFFANY AND COMPANY,1003849193,135787631,41885282,beps,12/01/2021,11/30/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
TIFFANY AND COMPANY,1003849193,135237474,41885282,beps,06/01/2021,06/01/2022,25859.6,1.0,25859.6,N/A,25859.6,,,,False,,,
TITAN CEMENT COMPANY S.A.,1005196384,128644729,41922570,beps,12/29/2021,12/28/2022,8607.06,1.0,8607.06,N/A,8607.06,,,,False,,,
TRONOX LLC,1004122837,134564425,42055152,beps,05/22/2021,05/21/2022,32756.04,1.0,32756.04,N/A,32756.04,,,,False,,,
TULLOW GROUP SERVICES LIMITED,1004834649,131638875,42575370,beps,10/01/2021,09/30/2022,10164.34,1.0,10164.34,N/A,10164.34,,,,False,,,
TUPPERWARE BRANDS CORPORATION,1003850959,133420364,41885282,beps,04/04/2021,04/03/2022,29831.39,1.0,29831.39,N/A,29831.39,,,,False,,,
"VARIAN MEDICAL SYSTEMS, INC.",1003853232,134520103,41885282,beps,04/01/2021,03/31/2022,16200.0,1.0,16200.0,N/A,16200.0,,,,False,,,
VEBEGO INTERNATIONAL BV,1005039149,128439840,41922570,beps,11/20/2021,11/19/2022,10583.01,1.0,10583.01,N/A,10583.01,,,,False,,,
VERINT SYSTEMS INC.,1003851668,132185058,41885282,beps,06/01/2021,05/31/2022,21654.79,1.0,21654.79,N/A,21654.79,,,,False,,,
"VERISK ANALYTICS, INC.",1004974791,126902909,41885282,beps,01/31/2022,01/30/2023,33457.95,1.0,33457.95,N/A,33457.95,,,,True,False,,
VERITAS TECHNOLOGIES LLC,1004888324,135064643,41885282,beps,07/24/2021,07/23/2022,14331.07,1.0,14331.07,N/A,14331.07,,,,False,,,
"VIASAT, INC.",1003850420,134374727,42055152,beps,03/15/2022,03/14/2023,0.0,1.0,0.0,N/A,0.0,,,,False,,,
"VIASAT, INC.",1003850420,134374727,42055152,beps,03/15/2022,03/14/2023,20280.0,1.0,20280.0,N/A,20280.0,,,,True,False,,
WESTROCK SHARED SERVICES LLC,1003849633,132848282,41885282,beps,01/01/2022,12/31/2022,26625.0,1.0,26625.0,N/A,26625.0,,,,True,False,,
"AIG TECHNOLOGIES, INC",1005454311,132877439,42750160,dac6,06/02/2021,06/01/2022,31200.0,1.0,31200.0,N/A,31200.0,,,,False,,,
"AUTODESK, INC.",1003850724,133107497,42750160,dac6,07/27/2021,07/26/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
AVON PRODUCTS INC,1005450482,132701480,42750160,dac6,06/01/2021,05/31/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
BLUE YONDER INC,1003992928,133885120,42750160,dac6,11/30/2021,11/29/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
CANPACK SA,1005542424,133778448,42749974,dac6,11/20/2021,11/19/2022,19051.72,1.0,19051.72,N/A,19051.72,,,,False,,,
CORNERSTONE ONDEMAND INC,1005547542,133967038,42749974,dac6,12/11/2021,12/10/2022,19968.0,1.0,19968.0,N/A,19968.0,,,,False,,,
CORNING INCORPORATED,1003853576,135503792,42750160,dac6,09/30/2021,09/29/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
COWEN GROUP,1003850842,132882038,42750160,dac6,06/03/2021,06/02/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
"DEXCOM, INC.",1004936757,133483451,42750160,dac6,09/30/2021,09/29/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
DIGITAL LANDSCAPE GROUP,1005503772,133150217,42750160,dac6,11/01/2021,10/31/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
ELEKTA AB,1005455542,135706015,42749974,dac6,11/03/2021,11/02/2022,19201.81,1.0,19201.81,N/A,19201.81,,,,False,,,
ELI LILLY AND COMPANY,1003849205,133026626,42750160,dac6,08/07/2021,08/06/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
ELI LILLY AND COMPANY,1003849205,133026626,42750160,dac6,07/08/2021,07/07/2022,28080.0,1.0,28080.0,N/A,28080.0,,,,False,,,
ENSCO INTERNATIONAL INCORPORATED,1003849597,132928815,42750160,dac6,06/16/2021,06/15/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
FORTINET INC,1005513780,133312443,42750160,dac6,08/31/2021,08/30/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
"INGRAM MICRO, INC.",1003851498,133230410,42750160,dac6,07/31/2021,07/30/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
INTERNAL - NAIMA SIMS PS TEST,1005430597,132315992,42750160,dac6,03/09/2022,03/08/2023,0.0,1.0,0.0,N/A,0.0,,,,False,,,
INTUITIVE SURGICAL INC,1005499022,133079313,42750160,dac6,07/22/2021,07/21/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
ISS GROUP HOLDINGS LTD,1005526662,135654168,42749974,dac6,09/30/2021,09/29/2022,21114.44,1.0,21114.44,N/A,21114.44,,,,False,,,
"JUNIPER NETWORKS, INC.",1004030275,132559943,42750160,dac6,04/27/2021,04/26/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
LINCOLN ELECTRIC COMPANY,1003851592,132928840,42750160,dac6,06/16/2021,06/15/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
MTD PRODUCTS INC.,1004839297,133396690,42750160,dac6,09/18/2021,09/17/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
MUFG SECURITIES EMEA PLC,1005492549,133026778,42749974,dac6,07/01/2021,06/30/2022,19422.37,1.0,19422.37,N/A,19422.37,,,,False,,,
NBCUNIVERSAL INTERNATIONAL LIMITED,1004070080,135887103,42749974,dac6,11/02/2021,11/01/2022,17106.96,1.0,17106.96,N/A,17106.96,,,,False,,,
NCR CORPORATION,1003850327,133042172,42750160,dac6,07/28/2021,07/27/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
PEARL GROUP SERVICES LTD,1004010014,134122894,42749974,dac6,01/25/2022,01/24/2023,17056.98,1.0,17056.98,N/A,17056.98,,,,True,False,,
PITNEY BOWES LTD,1005450696,132688759,42749974,dac6,05/20/2021,05/19/2022,21480.0,1.0,21480.0,N/A,21480.0,,,,False,,,
"PLASTIPAK PACKAGING, INC.",1004628426,134034502,42750160,dac6,12/31/2021,12/30/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
RELX GROUP PLC,1004010029,133222600,42749974,dac6,08/17/2021,08/16/2022,10806.2,1.0,10806.2,N/A,10806.2,,,,False,,,
RGA ENTERPRISE SERVICES COMPANY,1003852051,132467880,42750160,dac6,04/09/2021,04/08/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
RHI MAGNESITA TRADING BV,1005531781,135656533,42749974,dac6,10/16/2021,10/15/2022,11574.5,1.0,11574.5,N/A,11574.5,,,,False,,,
RSM NETHERLANDS BELASTINGADVISEURS,1005447243,132608321,42749974,dac6,05/01/2021,04/30/2022,24391.98,1.0,24391.98,N/A,24391.98,,,,False,,,
SERVICE MASTER CONSUMER SVCS LTD,1003853130,132614868,42750160,dac6,05/01/2021,04/30/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
SPECIALIZED BICYCLE COMPONENTS INC,1005315715,133019908,42750160,dac6,07/06/2021,07/05/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
TENNANT CO,1004631603,133090854,42750160,dac6,07/31/2021,07/30/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
VICOR CORP,1005542802,133762869,42750160,dac6,01/20/2022,01/19/2023,0.0,1.0,0.0,N/A,0.0,,,,False,,,
WERNER CO.,1003849881,133148681,42750160,dac6,07/31/2021,07/30/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
WEX INC.,1004671500,132984341,42750160,dac6,12/01/2021,11/30/2022,0.0,1.0,0.0,N/A,0.0,,,,False,,,
