Client,SP Customer Number,Contract Number,Material Code,PCKG,Contract Start Date,Contract End Date,$ ACV,% ACV Subject to Royalty,$ Calc Royalty Base,$ Max Royalty Base,$ Actual Royalty Base,Ending Within 1 Month,Ending Within 2 Months,Ending Within 3 Months,Billed This Quarter,Is First Billing,Late New,Late Renewal
WARNER MUSIC GROUP CORP,1004924588,131958776,42638814,pa,02/01/2022,01/31/2023,265500.0,0.14,37170.0,8000.0,8000.0,,,,False,,,
WELLPATH,1004928412,132069711,42638814,pa,12/20/2021,12/19/2022,34611.2,0.14,4845.568,8000.0,4845.568,,,,False,,False,True
"WESCO DISTRIBUTION, INC.",1004974791,132378682,42638814,pa,12/01/2021,11/30/2022,73077.0,0.14,10230.78,8000.0,8000.0,,,,False,,False,True
"WEST PHARMACEUTICAL SERVICES, INC.",1004976002,131941785,42638814,pa,12/01/2021,11/30/2022,90567.36,0.14,12679.430400000001,8000.0,8000.0,,,,False,,False,True
WESTINGHOUSE ELECTRIC COMPANY,1004996660,132874032,42638814,pa,10/21/2021,10/20/2022,40904.24,0.14,5726.5936,8000.0,5726.5936,,,,False,,False,True
WEX INC.,1005027911,132984332,42638815,pa,12/01/2021,11/30/2022,166400.0,0.24,39936.0,30000.0,30000.0,,,,False,,False,True
WORLD FUEL SERVICES CORPORATION,1005195693,134627822,42638814,pa,05/14/2022,05/13/2023,45864.0,0.14,6420.960000000001,8000.0,6420.960000000001,,,,False,,,
WSP USA INC,1005243848,133690026,42638814,pa,02/01/2022,01/31/2023,89700.0,0.14,12558.000000000002,8000.0,8000.0,,,,False,,,
"ABIOMED, INC.",1004010014,133965102,41885282,beps,04/01/2022,03/31/2023,32736.79,1.0,32736.79,N/A,32736.79,,,,False,,,
"ADVANCED MICRO DEVICES, INC.",1005455542,133373672,42055152,beps,08/15/2022,08/14/2023,25736.89,1.0,25736.89,N/A,25736.89,,,,True,False,,
AKAMAI TECHNOLOGIES INC,1003874661,134662533,42140398,beps,05/24/2022,05/23/2023,15600.0,1.0,15600.0,N/A,15600.0,,,,False,,,
ANTALIS RESSOURCES & SERVICES S.A.S,1005544767,136829457,41922570,beps,06/14/2022,06/13/2023,25671.36,1.0,25671.36,N/A,25671.36,,,,False,,,
ASPEN INSURANCE UK LIMITED,1003849667,136856367,42575370,beps,07/13/2021,07/12/2023,10908.39,1.0,10908.39,N/A,10908.39,,,,False,,False,True
"ATS AUTOMATION TOOLING SYSTEMS,",1003850617,136091146,42055152,beps,10/18/2021,10/17/2022,23400.0,1.0,23400.0,N/A,23400.0,,,,False,,False,True
BLUE YONDER INC,1004029651,136701205,41885282,beps,05/02/2022,05/01/2023,14930.77,1.0,14930.77,N/A,14930.77,,,,False,,,
BROWN-FORMAN CORPORATION,1004934339,134734308,41885282,beps,08/01/2022,07/31/2023,34163.42,1.0,34163.42,N/A,34163.42,,,,True,False,,
BRUKER CORPORATION,1004943617,135889736,41885282,beps,09/25/2021,09/24/2023,17846.4,1.0,17846.4,N/A,17846.4,,,,False,,False,True
CABOT MICRO ELECTRONICS CORP,1005195502,134009326,42055152,beps,12/17/2021,12/16/2022,18720.0,1.0,18720.0,N/A,18720.0,,,,False,,False,True
CALLAWAY GOLF COMPANY,1005508545,133876916,42055152,beps,12/02/2021,11/30/2022,29246.88,1.0,29246.88,N/A,29246.88,,,,False,,False,True
CANPACK SA,1005647667,131661715,41922570,beps,10/10/2021,10/09/2022,11006.36,1.0,11006.36,N/A,11006.36,,,,False,,False,True
CARNIVAL CORPORATION,1005716359,127265146,41885282,beps,04/07/2022,04/06/2023,27986.4,1.0,27986.4,N/A,27986.4,,,,False,,,
CENOVUS ENERGY INC.,1003849382,133054046,41885282,beps,06/21/2022,06/20/2023,32849.62,1.0,32849.62,N/A,32849.62,,,,False,,,
CF INDUSTRIES INC,1003849729,131627426,42055152,beps,08/17/2022,08/16/2023,34162.96,1.0,34162.96,N/A,34162.96,,,,True,False,,
"COACH, INC.",1003851505,133415184,41885282,beps,12/01/2021,11/30/2022,23443.65,1.0,23443.65,N/A,23443.65,,,,False,,False,True
COGNIZANT TECHNOLOGY SOLUTIONS,1003851646,126094242,41885282,beps,09/02/2021,09/01/2023,40996.33,1.0,40996.33,N/A,40996.33,,,,False,,False,True
"COINSTAR, LLC",1003852106,128164617,42055152,beps,09/05/2021,09/04/2023,37123.09,1.0,37123.09,N/A,37123.09,,,,False,,False,True
CONOCOPHILLIPS COMPANY,1003999848,135452017,42055152,beps,04/01/2022,03/31/2023,35000.0,1.0,35000.0,N/A,35000.0,,,,False,,,
CORTEVA AGRISCIENCE LLC,1004677224,135001366,41885282,beps,12/01/2021,11/30/2022,26507.95,1.0,26507.95,N/A,26507.95,,,,False,,False,True
"COX ENTERPRISES, INC.",1004998660,133247698,41885282,beps,08/16/2022,08/15/2023,32238.72,1.0,32238.72,N/A,32238.72,,,,True,False,,
"CREDIT SUISSE AG, SINGAPORE BRANCH",1003849326,134500193,42575370,beps,03/18/2022,03/17/2023,4166.67,1.0,4166.67,N/A,4166.67,,,,False,,,
CREDIT SUISSE INTERNATIONAL,1003849377,134501436,42575370,beps,01/28/2022,01/27/2023,4166.67,1.0,4166.67,N/A,4166.67,,,,False,,,
CREDIT SUISSE SERVICES (USA) LLC,1003849385,135619437,42575370,beps,03/18/2022,03/17/2023,4166.67,1.0,4166.67,N/A,4166.67,,,,False,,,
DIAGEO GREAT BRITAIN LTD,1003850086,135963445,41922570,beps,01/11/2022,01/10/2023,17617.32,1.0,17617.32,N/A,17617.32,,,,False,,,
DIAGEO PLC,1003850137,134371133,41922570,beps,03/12/2022,03/11/2023,17645.87,1.0,17645.87,N/A,17645.87,,,,False,,,
"DRISCOLL?S, INC.",1003850452,137034035,42055152,beps,07/03/2021,07/02/2023,24297.53,1.0,24297.53,N/A,24297.53,,,,False,,True,False
ECOM AGROTRADE LIMITED,1003850561,128883943,41922570,beps,03/19/2022,03/18/2023,18384.56,1.0,18384.56,N/A,18384.56,,,,False,,,
EY GLOBAL SERVICES LTD.,1003851234,133655402,41885282,beps,11/01/2021,10/31/2022,249814.0,1.0,249814.0,N/A,249814.0,,,,False,,False,True
"FATCO HOLDINGS, LLC",1003851251,260048314,42148880,beps,04/25/2022,04/24/2023,6681.96,1.0,6681.96,N/A,6681.96,,,,False,,,
FEDEX CORPORATION,1003851275,135865318,42055152,beps,01/15/2022,01/14/2023,60247.72,1.0,60247.72,N/A,60247.72,,,,False,,,
G4S CORPORATE SERVICES LTD,1003851874,129485573,41922570,beps,07/25/2021,07/24/2023,20967.96,1.0,20967.96,N/A,20967.96,,,,False,,False,True
GRIFFITH FOODS,1003852631,134631736,42055152,beps,07/03/2022,07/02/2023,17547.88,1.0,17547.88,N/A,17547.88,,,,True,False,,
"GUESS?, INC.",1003852649,136909872,41885282,beps,07/28/2021,01/31/2023,19797.83,1.0,19797.83,N/A,19797.83,,,,False,,False,True
HALMA PLC,1003852810,130934241,41922570,beps,02/27/2022,02/26/2023,7931.05,1.0,7931.05,N/A,7931.05,,,,False,,,
"HEARST COMMUNICATIONS, INC.",1003853189,135780321,41885282,beps,11/30/2021,11/29/2022,40922.56,1.0,40922.56,N/A,40922.56,,,,False,,False,True
HELI-ONE CANADA ULC,1003853257,134538156,42149481,beps,04/09/2022,04/08/2023,2704.0,1.0,2704.0,N/A,2704.0,,,,False,,,
HELI-ONE CANADA ULC,1003853427,134538157,42055152,beps,04/09/2022,04/08/2023,21632.0,1.0,21632.0,N/A,21632.0,,,,False,,,
HERBALIFE INTERNATL OF AMERICA,1003853537,135802493,41885282,beps,10/10/2021,10/09/2022,31754.69,1.0,31754.69,N/A,31754.69,,,,False,,False,True
HYATT CORPORATION,1003953112,135951173,41885282,beps,12/14/2021,12/14/2022,35095.76,1.0,35095.76,N/A,35095.76,,,,False,,False,True
"ICF CONSULTING GROUP, INC.",1003953810,133585598,41885282,beps,10/01/2021,09/30/2022,32849.63,1.0,32849.63,N/A,32849.63,,,,False,,False,True
INCYTE CORPORATION,1003972759,135261630,42055152,beps,09/18/2022,09/17/2023,27983.01,1.0,27983.01,N/A,27983.01,,,,True,False,,
"INTERCONTINENTALEXCHANGE, INC.",1004003318,136027214,41885282,beps,12/01/2021,11/30/2022,35348.85,1.0,35348.85,N/A,35348.85,,,,False,,False,True
IWG PLC,1004034968,128258758,41922570,beps,10/10/2021,10/09/2022,26824.76,1.0,26824.76,N/A,26824.76,,,,False,,False,True
J.R. SIMPLOT COMPANY,1004057592,135910681,41885282,beps,12/16/2021,12/15/2022,30389.12,1.0,30389.12,N/A,30389.12,,,,False,,False,True
"JOHN WILEY AND SONS, INC.",1004065738,127252131,41885282,beps,04/30/2022,04/29/2023,44452.29,1.0,44452.29,N/A,44452.29,,,,False,,,
"JOHNSON CONTROLS, INC.",1004073194,126865694,41885282,beps,03/01/2022,02/28/2023,57314.18,1.0,57314.18,N/A,57314.18,,,,False,,,
LIONS GATE ENTERTAINMENT INC.,1004446158,133964088,41885282,beps,11/02/2021,11/01/2022,50491.1,1.0,50491.1,N/A,50491.1,,,,False,,False,True
LYONDELLBASELL INDUSTRIES HOLDINGS,1004617816,133492902,41922570,beps,10/12/2021,10/11/2022,26758.86,1.0,26758.86,N/A,26758.86,,,,False,,False,True
MAGIC LEAP INC,1004634212,133228868,42055152,beps,03/13/2022,03/12/2023,10000.0,1.0,10000.0,N/A,10000.0,,,,False,,,
"METTLER-TOLEDO INTERNATIONAL, INC.",1004896632,133619334,41885282,beps,11/05/2021,11/04/2022,34674.6,1.0,34674.6,N/A,34674.6,,,,False,,False,True
MICROSOFT CORPORATION,1004924152,135988154,41885282,beps,01/01/2022,12/31/2022,22048.0,1.0,22048.0,N/A,22048.0,,,,False,,,
NEWELL BRANDS,1005196073,135942089,42055152,beps,01/31/2022,01/30/2023,39660.9,1.0,39660.9,N/A,39660.9,,,,False,,,
NEWELL BRANDS,1005213596,136714026,42055152,beps,06/08/2022,11/30/2022,39061.24,1.0,39061.24,N/A,39061.24,,,,False,,,
NEWMARKET SERVICES CORPORATION,1005219304,133509226,41885282,beps,11/26/2021,11/25/2022,24333.06,1.0,24333.06,N/A,24333.06,,,,False,,False,True
NRG ENERGY INC,1005310613,133081841,41885282,beps,07/22/2022,07/21/2023,23140.0,1.0,23140.0,N/A,23140.0,,,,True,False,,
NXP SEMICONDUCTORS NETHERLANDS B.V,1005316477,130130695,42575370,beps,12/12/2021,12/11/2022,12110.15,1.0,12110.15,N/A,12110.15,,,,False,,False,True
OSHKOSH CORPORATION,1005380013,135493602,42055152,beps,10/03/2021,10/02/2022,24128.33,1.0,24128.33,N/A,24128.33,,,,False,,False,True
"PHARMACEUTICAL PRODUCT DEVELOPMENT,",1005410467,136026368,42055152,beps,01/27/2022,01/26/2023,40495.52,1.0,40495.52,N/A,40495.52,,,,False,,,
PTC INC.,1005450048,136271052,41885282,beps,04/01/2022,03/31/2023,17547.88,1.0,17547.88,N/A,17547.88,,,,False,,,
RALPH LAUREN CORPORATION,1005495207,131541755,41885282,beps,10/17/2021,10/16/2022,27040.0,1.0,27040.0,N/A,27040.0,,,,False,,False,True
"ROPER TECHNOLOGIES, INC.",1005543230,135277545,42055152,beps,08/19/2022,08/18/2023,37866.4,1.0,37866.4,N/A,37866.4,,,,True,False,,
SHELL INTERNATIONAL B.V.,1005602487,134288326,41922570,beps,01/01/2022,12/31/2022,3442.1,1.0,3442.1,N/A,3442.1,,,,False,,,
STARBUCKS COFFEE COMPANY,1005666101,128413029,42055152,beps,10/05/2021,10/04/2022,18720.0,1.0,18720.0,N/A,18720.0,,,,False,,False,True
TARGET CORPORATION,1005726585,133028746,42055152,beps,07/10/2022,07/09/2023,17109.19,1.0,17109.19,N/A,17109.19,,,,True,False,,
TE CONNECTIVITY CORPORATION,1005727922,133975553,41885282,beps,02/02/2022,02/01/2023,42013.67,1.0,42013.67,N/A,42013.67,,,,False,,,
TELEDYNE TECHNOLOGIES INCORPORATED,1005744264,136033591,41885282,beps,10/03/2021,10/02/2022,32849.63,1.0,32849.63,N/A,32849.63,,,,False,,False,True
THE BOLER COMPANY,1003849193,133090581,41885282,beps,05/10/2022,05/09/2023,32849.63,1.0,32849.63,N/A,32849.63,,,,False,,,
THE WONDERFUL COMPANY LLC,1003850026,132692132,42148880,beps,12/01/2021,11/30/2022,2124.0,1.0,2124.0,N/A,2124.0,,,,False,,False,True
THE WONDERFUL COMPANY LLC,1003850085,132692133,42055152,beps,12/01/2021,11/30/2022,30925.44,1.0,30925.44,N/A,30925.44,,,,False,,False,True
THERMO FISHER SCIENTIFIC,1003850467,135504452,41885282,beps,10/11/2021,10/10/2022,20000.0,1.0,20000.0,N/A,20000.0,,,,False,,False,True
TIFFANY AND COMPANY,1003850495,135787631,41885282,beps,06/01/2022,05/31/2023,15000.0,1.0,15000.0,N/A,15000.0,,,,False,,,
TITAN CEMENT COMPANY S.A.,1003850531,128644729,41922570,beps,12/29/2021,12/28/2022,8607.06,1.0,8607.06,N/A,8607.06,,,,False,,False,True
TRONOX LLC,1003851668,134564425,42055152,beps,05/22/2022,05/21/2023,34066.28,1.0,34066.28,N/A,34066.28,,,,False,,,
TUPPERWARE BRANDS CORPORATION,1003852555,133420364,41885282,beps,04/04/2022,04/03/2023,31024.65,1.0,31024.65,N/A,31024.65,,,,False,,,
UNITY TECHNOLOGIES,1003869635,136644109,42055152,beps,06/01/2022,05/31/2023,20000.0,1.0,20000.0,N/A,20000.0,,,,False,,,
"VARIAN MEDICAL SYSTEMS, INC.",1004034968,136443197,41885282,beps,05/13/2022,05/12/2023,17820.0,1.0,17820.0,N/A,17820.0,,,,False,,,
VEBEGO INTERNATIONAL BV,1004121326,128439840,41922570,beps,11/20/2021,11/19/2022,10583.01,1.0,10583.01,N/A,10583.01,,,,False,,False,True
VERINT SYSTEMS INC.,1004122837,132185058,41885282,beps,06/01/2022,05/31/2023,22304.43,1.0,22304.43,N/A,22304.43,,,,False,,,
"VERISK ANALYTICS, INC.",1004244958,126902909,41885282,beps,01/31/2022,01/30/2023,33457.95,1.0,33457.95,N/A,33457.95,,,,False,,,
VERITAS TECHNOLOGIES LLC,1004245370,135064643,41885282,beps,07/24/2022,07/23/2023,20840.0,1.0,20840.0,N/A,20840.0,,,,True,False,,
"VIASAT, INC.",1004707127,134374727,42055152,beps,03/15/2022,03/14/2023,20280.0,1.0,20280.0,N/A,20280.0,,,,False,,,
WESTROCK SHARED SERVICES LLC,1005012348,132848282,41885282,beps,01/01/2022,12/31/2022,26625.0,1.0,26625.0,N/A,26625.0,,,,False,,,
"AIG TECHNOLOGIES, INC",1005547542,132877439,42750160,dac6,06/02/2022,06/01/2023,32448.0,1.0,32448.0,N/A,32448.0,,,,False,,,
CANPACK SA,1005628687,133778448,42749974,dac6,11/20/2021,11/19/2022,19051.72,1.0,19051.72,N/A,19051.72,,,,False,,False,True
CORNERSTONE ONDEMAND INC,1004607972,133967038,42749974,dac6,12/11/2021,12/10/2022,19968.0,1.0,19968.0,N/A,19968.0,,,,False,,False,True
ELEKTA AB,1003850617,135706015,42749974,dac6,11/03/2021,11/02/2022,19201.81,1.0,19201.81,N/A,19201.81,,,,False,,False,True
ELI LILLY AND COMPANY,1003850618,133026626,42750160,dac6,07/08/2022,07/07/2023,29203.2,1.0,29203.2,N/A,29203.2,,,,True,False,,
ENSCO INTERNATIONAL INCORPORATED,1003850944,132928815,42750160,dac6,06/16/2022,06/15/2023,2700.0,1.0,2700.0,N/A,2700.0,,,,False,,,
ISS GROUP HOLDINGS LTD,1004027262,135654168,42749974,dac6,09/30/2022,09/29/2023,17434.96,1.0,17434.96,N/A,17434.96,,,,True,False,,
MUFG SECURITIES EMEA PLC,1004947817,136873802,42749974,dac6,07/01/2022,04/30/2023,18258.57,1.0,18258.57,N/A,18258.57,,,,True,False,,
NBCUNIVERSAL INTERNATIONAL LIMITED,1004967749,135887103,42749974,dac6,11/02/2021,11/01/2022,17106.96,1.0,17106.96,N/A,17106.96,,,,False,,False,True
PEARL GROUP SERVICES LTD,1005392049,134122894,42749974,dac6,01/25/2022,01/24/2023,17056.98,1.0,17056.98,N/A,17056.98,,,,False,,,
PITNEY BOWES LTD,1005411214,260054414,42749974,dac6,05/20/2022,05/19/2023,22339.2,1.0,22339.2,N/A,22339.2,,,,False,,,
RELX GROUP PLC,1005516706,133222600,42749974,dac6,08/17/2022,08/16/2023,9799.38,1.0,9799.38,N/A,9799.38,,,,True,False,,
RHI MAGNESITA TRADING BV,1005537288,135656533,42749974,dac6,10/16/2021,10/15/2022,11574.5,1.0,11574.5,N/A,11574.5,,,,False,,False,True
RSM NETHERLANDS BELASTINGADVISEURS,1005546253,132608321,42749974,dac6,05/01/2022,04/30/2023,22068.91,1.0,22068.91,N/A,22068.91,,,,False,,,
